city,total,main_regular,main_irregular,other_regular,other_irregular
sao miguel da boa vista,1346.75450391,827.05301605,519.70148786,830.91256108,515.84194283
sao miguel do oeste,21942.69083786,15480.95926894,6461.73156892,15500.26785526,6442.4229826
sao pedro de alcantara,2082.27515994,1251.33044154,830.9447184,1251.33044154,830.9447184
saudades,6065.42450431,5331.78234116,733.64216315,5331.78234116,733.64216315
schroeder,9204.50125188,7489.6115093,1714.88974258,7489.6115093,1714.88974258
seara,11009.89551651,7689.98669929,3319.90881722,7702.25505199,3307.64046452
serra alta,2242.6196834,1011.85516761,1230.76451579,1016.09217361,1226.52750979
sideropolis,6933.06630571,4764.96526299,2168.10104272,4774.13986212,2158.92644359
sombrio,15044.64204093,9437.65667753,5606.9853634,9441.00456726,5603.63747367
sul brasil,1818.13283006,962.09261739,856.04021267,1048.91855569,769.2142744
taio,10604.33513486,7488.30169763,3116.03343723,7493.14642723,3111.18870764
tangara,5187.46387063,2812.16393374,2375.29993689,2821.83205628,2365.63181435
tigrinhos,1089.43974211,488.97685288,600.46288923,488.97685288,600.46288923
tijucas,15571.59404069,11732.25551089,3839.3385298,11766.43356279,3805.16047789
timbe do sul,2878.10735996,1604.88009044,1273.22726952,1639.47978258,1238.62757738
timbo,22087.84784864,18502.40087732,3585.44697132,18502.40087732,3585.44697132
timbo grande,3342.50272105,2092.84822405,1249.654497,2092.84822405,1249.654497
tres barras,7434.00955258,5005.42088446,2428.58866812,5005.42088446,2428.58866812
treviso,1686.21436874,1211.83944034,474.3749284,1211.83944034,474.3749284
treze de maio,4156.89737257,2429.36627489,1727.53109768,2429.36627489,1727.53109768
treze tilias,3739.90664618,2495.65869477,1244.24795141,2495.65869477,1244.24795141
trombudo central,3757.59934957,2684.69265822,1072.90669135,2687.36016596,1070.2391836
tubarao,51223.73120847,41059.45796315,10164.27324532,41120.5241508,10103.20705766
tunapolis,3224.5843894,1236.67642695,1987.90796245,1284.87445336,1939.70993607
turvo,6942.06860546,4600.85277093,2341.21583453,4628.52323364,2313.54537181
uniao do oeste,1589.12295639,839.18422455,749.93873184,839.18422455,749.93873184
urubici,5725.26050435,2766.42313909,2958.83736526,2766.42313909,2958.83736526
urupema,1153.67934657,470.82485532,682.85449125,477.17848124,676.50086535
urussanga,11120.99413177,7825.73894213,3295.25518964,7835.31798829,3285.67614349
vargeao,1829.60748488,1083.27682107,746.33066381,1083.27682107,746.33066381
vargem,1043.76263916,485.52657984,558.23605932,488.5331473,555.22949187
vargem bonita,2350.92187053,1493.96358386,856.95828667,1507.25560462,843.66626593
vidal ramos,3784.30106556,2111.85062096,1672.4504446,2111.85062096,1672.4504446
videira,26809.18144151,21724.34089487,5084.84054664,21767.55342884,5041.62801269
vitor meireles,3020.71876779,1338.74661477,1681.97215302,1338.74661477,1681.97215302
witmarsum,2267.20974217,1179.43509238,1087.77464979,1179.43509238,1087.77464979
xanxere,23126.93312285,16847.18390297,6279.74921988,16884.37883,6242.55429286
xavantina,3054.05447021,1087.25658804,1966.79788217,1088.43486199,1965.61960822
xaxim,14794.65131099,10674.43701218,4120.21429881,10692.58024513,4102.07106586
zortea,1908.61701319,1269.00353565,639.61347754,1272.37339634,636.24361684
