city,total,main_regular,main_irregular,other_regular,other_irregular
novo barreiro,2527.28645847,1203.59840642,1323.68805205,1223.7243124,1303.56214606
novo cabrais,2558.33318559,1674.86015276,883.47303283,1693.12939925,865.20378634
novo hamburgo,127022.54716806,94629.67560508,32392.87156298,94697.36858501,32325.17858306
novo machado,2394.13382723,394.01756805,2000.11625918,400.23955885,1993.89426837
novo tiradentes,1487.79903261,860.91809546,626.88093715,860.91809546,626.88093715
novo xingu,1265.19471149,858.88809475,406.30661674,886.31647292,378.87823862
osorio,20399.71024832,14396.44815792,6003.2620904,14396.44815792,6003.2620904
paim filho,3007.27678293,822.11656687,2185.16021606,822.11656687,2185.16021606
palmares do sul,4693.25371759,2767.7754683,1925.47824929,2786.17783003,1907.07588756
palmeira das missoes,16433.27774112,9403.65953174,7029.61820938,9432.03771162,7001.24002951
palmitinho,4359.80763769,2016.2714802,2343.53615749,2022.19757378,2337.61006393
panambi,20354.72568094,15239.50289395,5115.22278699,15248.6730714,5106.05260953
pantano grande,3929.09106405,2387.16891482,1541.92214923,2387.16891482,1541.92214923
parai,4328.11099999,3461.57153272,866.53946727,3465.54921806,862.56178193
paraiso do sul,4781.75829021,1967.67564805,2814.08264216,2186.1885341,2595.56975612
pareci novo,2027.0370788,944.468963,1082.5681158,949.95487848,1077.08220031
parobe,28411.80492843,20740.87994964,7670.92497879,20750.79667552,7661.00825291
passa sete,3256.67243452,1607.00073191,1649.67170261,1615.81880533,1640.85362919
passo do sobrado,4009.68684094,2279.49127223,1730.19556871,2302.56136878,1707.12547214
passo fundo,95444.67284361,74880.43055021,20564.2422934,75027.6227767,20417.05006692
paulo bento,1464.79187748,1012.17500499,452.61687249,1015.74994385,449.04193363
paverama,5209.54313224,2635.14179247,2574.40133977,2652.38102616,2557.16210608
pedras altas,1211.2650779,429.09574524,782.16933266,429.09574524,782.16933266
pedro osorio,2952.20155853,1707.54318527,1244.65837326,1707.54318527,1244.65837326
pejucara,2146.22711942,1152.00921509,994.21790433,1156.89628021,989.33083921
pelotas,149471.52978581,98980.40293829,50491.12684752,99224.57936951,50246.9504163
picada cafe,3440.35014647,2838.72485411,601.62529236,2844.11425623,596.23589025
pinhal,1564.39521107,590.27849452,974.11671655,593.25921215,971.13599893
pinhal da serra,756.6427493,245.94611996,510.69662934,245.94611996,510.69662934
pinhal grande,2452.37332449,802.02893069,1650.3443938,804.95224858,1647.42107591
pinheirinho do vale,2720.50279381,1370.32213096,1350.18066285,1373.86528388,1346.63750994
pinheiro machado,5869.945086,3098.07068697,2771.87439903,3098.07068697,2771.87439903
pirapo,1684.40210256,431.55312949,1252.84897307,438.68328341,1245.71881915
piratini,9906.82980789,3771.50739472,6135.32241317,3771.50739472,6135.32241317
planalto,6107.42016696,2783.94583275,3323.47433421,2801.89058806,3305.52957887
poco das antas,1295.16867365,940.65070775,354.5179659,942.65460172,352.51407193
pontao,2157.57208527,1056.51333161,1101.05875366,1056.51333161,1101.05875366
ponte preta,1137.82205504,643.88759322,493.93446182,645.16981105,492.65224399
portao,15668.72672107,11730.99468716,3937.73203391,11730.99468716,3937.73203391
porto alegre,728252.2917386,549875.81343361,178376.47830499,551218.83610557,177033.45563302
porto lucena,3281.14322755,954.00822266,2327.13500489,969.03560265,2312.10762489
porto maua,1604.19575758,358.14828363,1246.04747395,358.14828363,1246.04747395
porto vera cruz,1045.8283975,507.32485563,538.50354187,511.3220105,534.506387
porto xavier,5564.43926112,2560.29555127,3004.14370985,2577.24599032,2987.19327079
pouso novo,1230.76511191,395.19371447,835.57139744,395.19371447,835.57139744
presidente lucena,1685.59633608,1293.4169662,392.17936988,1293.4169662,392.17936988
progresso,4228.35950627,1167.35143785,3061.00806842,1170.56450642,3057.79499985
protasio alves,1109.76158634,477.75029677,632.01128957,480.04455283,629.71703352
putinga,2750.74962685,1005.18486905,1745.5647578,1006.18486905,1744.5647578
quarai,9703.34756143,4826.81540823,4876.5321532,4839.20038492,4864.14717651
quatro irmaos,954.20760807,616.97098381,337.23662426,619.07484429,335.13276379
quevedos,1551.66220652,649.15507662,902.5071299,653.89165823,897.77054829
quinze de novembro,2387.74413252,1480.28818951,907.45594301,1501.80272859,885.94140395
redentora,3780.04616023,1715.74110837,2064.30505186,1722.68685229,2057.35930795
relvado,1363.04141944,378.15826311,984.88315633,383.22899957,979.81241987
restinga seca,7451.51660538,4040.88472654,3410.63187884,4053.43541632,3398.08118907
rio dos indios,1821.80704041,533.75449673,1288.05254368,537.13958802,1284.66745238
rio grande,82230.07719601,57594.85177178,24635.22542423,57662.169315,24567.90788101
rio pardo,16321.10755859,9986.09649918,6335.01105941,10017.78812069,6303.31943791
riozinho,2749.13615759,1909.28868142,839.84747617,1909.28868142,839.84747617
roca sales,6618.54436976,4828.41860057,1790.12576919,4832.20902179,1786.33534797
rodeio bonito,3414.919173,1571.64247339,1843.27669961,1583.81893171,1831.10024129
rolador,1754.17577428,636.15773199,1118.01804229,642.19806593,1111.97770835
rolante,12112.9638492,8090.16103363,4022.80281557,8095.92542339,4017.03842581
