city,total,main_regular,main_irregular,other_regular,other_irregular
paranatama,3835.98995794,700.68403226,3135.30592568,700.68403226,3135.30592568
parnamirim,6160.67945791,1690.59107494,4470.08838297,1690.59107494,4470.08838297
passira,9765.14418355,2173.29521429,7591.84896926,2183.19620421,7581.94797934
paudalho,15976.47521026,9224.51426068,6751.96094958,9224.51426068,6751.96094958
paulista,120874.79668043,77796.20884702,43078.58783341,77883.32401104,42991.47266938
pedra,6994.99701527,1377.85977096,5617.13724431,1377.85977096,5617.13724431
pesqueira,24170.468845,6824.77958841,17345.68925659,6824.77958841,17345.68925659
petrolandia,13034.75395794,4533.50616682,8501.24779112,4571.67650773,8463.0774502
petrolina,124212.98391072,68837.95937973,55375.02453099,68999.41126807,55213.57264266
pocao,5286.54317174,911.12823936,4375.41493238,911.12823936,4375.41493238
pombos,9106.19940587,2614.16940514,6492.03000073,2614.16940514,6492.03000073
primavera,4692.14639341,2054.07578016,2638.07061325,2073.01841605,2619.12797736
quipapa,7391.90405721,2609.75081826,4782.15323895,2609.75081826,4782.15323895
quixaba,2416.21158425,631.09005668,1785.12152757,643.96868532,1772.24289893
recife,661052.00849098,436454.72339737,224597.28509361,437464.26928764,223587.73920332
riacho das almas,7841.81887435,1389.29945744,6452.51941691,1389.29945744,6452.51941691
ribeirao,13022.061538,7350.44581822,5671.61571978,7376.40613292,5645.65540508
rio formoso,6543.43927642,4305.24094761,2238.19832881,4305.24094761,2238.19832881
saire,4077.97071689,1085.0038651,2992.96685179,1085.0038651,2992.96685179
salgadinho,2328.53101946,771.21523558,1557.31578388,771.21523558,1557.31578388
salgueiro,21105.90493581,10308.97768899,10796.92724682,10353.12707481,10752.77786099
saloa,5644.75539859,1048.35890764,4596.39649095,1053.59419776,4591.16120083
sanharo,7389.61639388,1723.42347446,5666.19291942,1729.32457709,5660.29181678
santa cruz,4849.87017073,829.93424793,4019.9359228,852.53461237,3997.33555838
santa cruz da baixa verde,4954.67626568,986.09257873,3968.58368695,998.69424229,3955.98202339
santa cruz do capibaribe,49605.38129272,10429.51208211,39175.86921061,10429.51208211,39175.86921061
santa filomena,3379.68389833,653.62996348,2726.05393485,653.62996348,2726.05393485
santa maria da boa vista,16879.29962579,3329.53990658,13549.75971921,3338.62981352,13540.66981227
santa maria do cambuca,6003.97921581,1026.87467359,4977.10454222,1031.48038606,4972.49882974
santa terezinha,3623.76758434,1021.28176919,2602.48581515,1025.26482684,2598.5027575
sao benedito do sul,2670.23516281,1173.21054845,1497.02461436,1173.21054845,1497.02461436
sao bento do una,20961.43080089,4398.9154929,16562.51530799,4408.84098268,16552.5898182
sao caitano,15387.67477879,4891.02364697,10496.65113182,4922.32885187,10465.34592692
sao joao,9206.7999822,1036.51095429,8170.28902791,1036.51095429,8170.28902791
sao joaquim do monte,6853.90837067,1159.62519629,5694.28317438,1159.62519629,5694.28317438
sao jose da coroa grande,5274.92259904,2456.61192566,2818.31067338,2467.29819655,2807.62440248
sao jose do belmonte,11985.52970533,3505.64439351,8479.88531182,3518.85127251,8466.67843283
sao jose do egito,13210.3596864,3083.00646767,10127.35321873,3126.6646107,10083.6950757
sao lourenco da mata,35195.57929193,20445.71347552,14749.86581641,20486.54682739,14709.03246456
sao vicente ferrer,5248.68874292,1350.68586038,3898.00288254,1350.68586038,3898.00288254
serra talhada,34139.96110338,12635.95930833,21504.00179505,12703.40361379,21436.55748959
serrita,5986.24126567,1193.48579374,4792.75547193,1197.68957413,4788.55169154
sertania,10917.67346246,3888.57596402,7029.09749844,3935.11510684,6982.5583556
sirinhaem,12617.79640468,8870.83159617,3746.96480851,8870.83159617,3746.96480851
solidao,2210.90887849,571.13381573,1639.77506276,571.13381573,1639.77506276
surubim,22837.04951801,7533.69187309,15303.35764492,7569.0624141,15267.98710392
tabira,10339.44020541,2201.8056121,8137.63459331,2211.45778479,8127.98242063
tacaimbo,4597.49666792,1089.38117812,3508.1154898,1089.38117812,3508.1154898
tacaratu,8666.58534397,1523.16977474,7143.41556923,1523.16977474,7143.41556923
tamandare,6249.92727813,3076.56594318,3173.36133495,3081.63909105,3168.28818709
taquaritinga do norte,12326.56122403,2659.1212955,9667.43992853,2671.35713528,9655.20408875
terezinha,2690.35726834,434.01044426,2256.34682408,447.63467254,2242.72259581
terra nova,2901.18260865,958.49242194,1942.69018671,965.17874385,1936.0038648
timbauba,18669.8651208,8550.00631427,10119.85880653,8560.13358369,10109.73153711
toritama,19062.77256795,3387.89793542,15674.87463253,3398.05151423,15664.72105372
tracunhaem,4126.05145345,2386.45225292,1739.59920053,2386.45225292,1739.59920053
trindade,9021.68458603,2952.59684821,6069.08773782,2952.59684821,6069.08773782
triunfo,6497.14693052,1775.19926068,4721.94766984,1803.77754724,4693.36938326
tupanatinga,9059.14134573,935.06890495,8124.07244078,945.79382697,8113.34751878
tuparetama,3424.30719964,772.43641689,2651.87078275,772.43641689,2651.87078275
venturosa,6359.11296861,1329.03698609,5030.07598252,1332.74443477,5026.36853384
verdejante,2960.07935201,866.02869292,2094.05065909,866.02869292,2094.05065909
vertente do lerio,2493.42286038,609.74569036,1883.67717002,609.74569036,1883.67717002
vertentes,8783.68030401,1759.35483525,7024.32546876,1763.83189161,7019.8484124
vicencia,8239.23758502,4463.71366068,3775.52392434,4463.71366068,3775.52392434
vitoria de santo antao,48149.31464108,19905.30676182,28244.00787926,19930.80200586,28218.51263524
xexeu,3471.58508283,2121.73116599,1349.85391684,2121.73116599,1349.85391684
