city,total,main_regular,main_irregular,other_regular,other_irregular
santana,9866.37856297,2126.40887544,7739.96968753,2126.40887544,7739.96968753
santanopolis,3984.59384541,654.6529526,3329.94089281,654.6529526,3329.94089281
santo amaro,21798.16405226,11256.70522012,10541.45883214,11297.92012003,10500.24393225
santo antonio de jesus,42860.72501437,22353.01187446,20507.71313991,22397.84362382,20462.88139056
santo estevao,21285.15835548,7074.70817225,14210.45018323,7093.50556054,14191.65279493
sao desiderio,10431.8162239,4432.79111387,5999.02511003,4437.67288492,5994.14333899
sao domingos,4498.52116066,1404.10553062,3094.41563004,1409.82751144,3088.69364923
sao felipe,8943.91669262,1889.85222701,7054.06446561,1889.85222701,7054.06446561
sao felix,5977.22731161,2254.74314284,3722.48416877,2254.74314284,3722.48416877
sao felix do coribe,5171.24749624,1555.09387947,3616.15361677,1569.69585394,3601.5516423
sao francisco do conde,11804.97468439,7617.34625869,4187.6284257,7642.10806541,4162.86661898
sao gabriel,6995.20933716,1354.06213404,5641.14720312,1358.64131213,5636.56802502
sao goncalo dos campos,14173.66173465,6639.11057622,7534.55115843,6650.1733672,7523.48836745
sao jose da vitoria,1797.81281152,617.61405329,1180.19875823,617.61405329,1180.19875823
sao jose do jacuipe,4202.19046441,818.52093742,3383.66952699,818.52093742,3383.66952699
sao miguel das matas,5206.51110858,1089.74916166,4116.76194692,1089.74916166,4116.76194692
sao sebastiao do passe,15338.75404275,8643.93293961,6694.82110314,8643.93293961,6694.82110314
sapeacu,6796.69036433,1755.6476468,5041.04271753,1759.87405648,5036.81630785
satiro dias,8721.78473669,1386.21454735,7335.57018934,1386.21454735,7335.57018934
saubara,4670.59790211,1840.38560465,2830.21229746,1851.53219641,2819.0657057
saude,4236.19261874,1118.08197776,3118.11064098,1122.43570885,3113.75690989
seabra,18583.95298772,4293.13495011,14290.81803761,4293.13495011,14290.81803761
sebastiao laranjeiras,4400.67577488,1335.09330545,3065.58246943,1335.09330545,3065.58246943
senhor do bonfim,28688.45214168,11008.78979428,17679.6623474,11044.28357348,17644.1685682
sento se,13408.00185129,3233.18299527,10174.81885602,3287.54020972,10120.46164159
serra do ramalho,9351.80760875,2387.12909942,6964.67850933,2395.96975165,6955.83785711
serra dourada,6574.80969797,1403.6831827,5171.12651527,1403.6831827,5171.12651527
serra preta,5865.01925659,1332.95121532,4532.06804127,1332.95121532,4532.06804127
serrinha,33196.81577929,12470.82964669,20725.9861326,12470.82964669,20725.9861326
serrolandia,5475.26237902,1022.10711168,4453.15526734,1022.10711168,4453.15526734
simoes filho,45960.25879279,28119.22008684,17841.03870595,28119.22008684,17841.03870595
sitio do mato,3167.45911333,527.83661923,2639.6224941,531.31337864,2636.14573469
sitio do quinto,5136.85219139,1069.94212161,4066.91006978,1073.10284509,4063.7493463
sobradinho,7580.0729506,3587.76511373,3992.30783687,3587.76511373,3992.30783687
souto soares,6774.52040543,1051.27612996,5723.24427547,1051.27612996,5723.24427547
tabocas do brejo velho,4033.55504236,794.73914731,3238.81589505,799.3447877,3234.21025466
tanhacu,8292.40915889,1880.46893106,6411.94022783,1880.46893106,6411.94022783
tanque novo,7762.87224219,1193.45932022,6569.41292197,1213.96214043,6548.91010176
tanquinho,2706.23996486,919.61310989,1786.62685497,919.61310989,1786.62685497
taperoa,7848.90070062,2370.53826826,5478.36243236,2394.06519315,5454.83550748
tapiramuta,5432.76482166,1570.34937195,3862.41544971,1570.34937195,3862.41544971
teixeira de freitas,61691.06513045,32393.82522701,29297.23990344,32470.10494633,29220.96018413
teodoro sampaio,2480.97294089,999.27903968,1481.69390121,999.27903968,1481.69390121
teofilandia,8822.04450271,3012.18777947,5809.85672324,3012.18777947,5809.85672324
teolandia,5975.0851395,1177.23001177,4797.85512773,1182.12116395,4792.96397554
terra nova,4004.95447134,2514.39306754,1490.5614038,2514.39306754,1490.5614038
tremedal,5809.36720809,833.66171354,4975.70549455,839.26048476,4970.10672334
tucano,21136.64044537,3622.05997817,17514.5804672,3622.05997817,17514.5804672
uaua,9068.65592263,1935.22425523,7133.4316674,1935.22425523,7133.4316674
ubaira,8823.18469557,1674.00234124,7149.18235433,1686.56162681,7136.62306876
ubaitaba,7973.18207522,3032.40134248,4940.78073274,3032.40134248,4940.78073274
ubata,8416.40782981,2792.49087568,5623.91695413,2792.49087568,5623.91695413
uibai,5200.74338962,985.14645563,4215.59693399,990.239479,4210.50391063
umburanas,4711.46416162,690.99438273,4020.46977889,690.99438273,4020.46977889
una,9060.52668033,3156.26993599,5904.25674434,3156.26993599,5904.25674434
urandi,5724.8313654,1982.62011149,3742.21125391,1982.62011149,3742.21125391
urucuca,7172.85808115,3237.58621018,3935.27187097,3259.3372339,3913.52084724
utinga,7352.45984939,1864.29608265,5488.16376674,1864.29608265,5488.16376674
valenca,39037.83203628,14423.52948939,24614.30254689,14435.30966864,24602.52236764
valente,12057.78282874,4405.68231247,7652.10051627,4413.21573652,7644.56709222
varzea da roca,5949.904236,1171.1453132,4778.7589228,1171.1453132,4778.7589228
varzea do poco,3597.71699259,1128.11088913,2469.60610346,1145.27368458,2452.44330803
varzea nova,5331.31239009,1202.74036152,4128.57202857,1202.74036152,4128.57202857
varzedo,4207.27108788,1019.49715447,3187.77393341,1019.49715447,3187.77393341
vera cruz,14395.08736078,6222.22638106,8172.86097972,6250.45825216,8144.62910861
vereda,2443.29310444,693.10088341,1750.19222103,693.10088341,1750.19222103
vitoria da conquista,138570.26980785,71413.31827813,67156.95152972,71563.55324414,67006.71656367
wagner,3647.54081008,839.38220079,2808.15860929,844.91834419,2802.62246589
wanderley,4743.82981971,1080.6503889,3663.17943081,1080.6503889,3663.17943081
wenceslau guimaraes,9623.2049154,1694.09445163,7929.11046377,1694.09445163,7929.11046377
xique-xique,16404.12106545,5356.58612364,11047.53494181,5393.03347004,11011.08759539
