folder;file_name;number_of_words;pct_pol_neg;pct_pol_pos;pct_pol_neu;city;state;city_state;2000_education_var_01_quantity;2000_family_var_01_total;2000_family_var_01_suitable;2000_family_var_01_semi_suitable;2000_family_var_01_inappropriate;2000_family_var_02_quantity;2000_fertility_var_01_total;2000_fertility_var_01_has_children;2000_fertility_var_01_children_born;2000_fertility_var_01_children_borned_live;2000_fertility_var_01_children_borned_dead;2000_fertility_var_02_total;2000_fertility_var_02_married;2000_fertility_var_02_separated;2000_fertility_var_02_divorced;2000_fertility_var_02_widow;2000_fertility_var_02_single;2000_fertility_var_03_total;2000_work_var_01_total;2000_work_var_01_domestic_regular;2000_work_var_01_domestic_irregular;2000_work_var_01_other_regular;2000_work_var_01_military_and_gov;2000_work_var_01_other_irregular;2000_work_var_02_total;2000_work_var_02_regular;2000_work_var_02_military_and_gov;2000_work_var_02_irregular;2000_work_var_02_employers;2000_work_var_02_entrepreneur;2010_education_var_01_quantity;2010_family_var_01_total;2010_family_var_01_suitable;2010_family_var_01_semi_suitable;2010_family_var_01_inappropriate;2010_family_var_02_quantity;2010_fertility_var_01_total;2010_fertility_var_01_has_children;2010_fertility_var_01_children_born;2010_fertility_var_01_children_borned_live;2010_fertility_var_01_children_borned_dead;2010_fertility_var_02_total;2010_fertility_var_02_married;2010_fertility_var_02_separated;2010_fertility_var_02_divorced;2010_fertility_var_02_widow;2010_fertility_var_02_single;2010_fertility_var_03_total;2010_work_var_01_total;2010_work_var_01_main_regular;2010_work_var_01_main_irregular;2010_work_var_01_other_regular;2010_work_var_01_other_irregular;2010_work_var_02_total;2010_work_var_02_regular;2010_work_var_02_military_and_gov;2010_work_var_02_irregular;2010_work_var_02_entrepreneur;2010_work_var_02_employers;social_indicator_var_01_2000_total;social_indicator_var_01_2010_total;social_indicator_var_01_2000_15_to_24_years;social_indicator_var_01_2010_15_to_24_years;social_indicator_var_01_2000_25_to_59_years;social_indicator_var_01_2010_25_to_59_years;social_indicator_var_01_2000_60_to_more_years;social_indicator_var_01_2010_60_to_more_years;social_indicator_var_02_2000_suitable;social_indicator_var_02_2010_suitable;social_indicator_var_02_2000_semi_suitable;social_indicator_var_02_2010_semi_suitable;social_indicator_var_02_2000_inappropriate;social_indicator_var_02_2010_inappropriate;social_indicator_var_03_2000_responsable_illiterate;social_indicator_var_03_2010_responsable_illiterate;social_indicator_var_03_2000_inappropriate_residence;social_indicator_var_03_2010_inappropriate_residence;social_indicator_var_03_2000_responsable_illiterate_and_inappropriate_residence;social_indicator_var_03_2010_responsable_illiterate_and_inappropriate_residence;2000_enem_var_01_enem_score_mean;2000_enem_var_01_enem_score_std;2000_enem_var_01_enem_score_median;2010_enem_var_01_enem_score_mean;2010_enem_var_01_enem_score_std;2010_enem_var_01_enem_score_median
edicoes_anteriores/sorteio_39;3179-São Domingos do Araguaia-PA.pdf;53441;0.02037908472224826;0.03130917340032621;0.9502240386958888;sao domingos do araguaia;pa;sao domingos do araguaia_pa;7543.0;4205.0;0.0;2985.0;1220.0;19929.0;6964.0;4455.0;19539.0;18217.0;1322.0;14642.0;3720.0;74.0;38.0;341.0;10468.0;7308.0;3436.0;22.0;382.0;283.0;664.0;2085.0;180.0;302.0;170.0;151.0;600.0;200.0;8249.08302155;6015.0;172.73214128;5463.50896909;378.75888963;23130.0;8732.44897577;5339.01094879;22679.81064157;21161.86643136;1517.9442102;18130.38579354;4603.53950894;65.08885943;293.18788638;654.46935014;12514.10018865;9185.12544029;8796.90072055;2192.44684804;6604.45387251;2192.44684804;6604.45387251;706.45;861.26;1018.06;505.22;786.65;5046.88;29.82;19.7;13.09;4.53;34.41;19.24;69.43;56.52;-;4.53;28.96;69.92;71.04;25.55;47.98;29.04;75.98;26.32;39.64;9.26;0.0;0.0;0.0;489.97776;62.66908576859061;485.86
edicoes_anteriores/sorteio_39;3160-Córrego Danta-MG.pdf;25161;0.018505989572969315;0.025709396266963818;0.9571377402793808;corrego danta;mg;corrego danta_mg;837.0;1150.0;448.0;641.0;60.0;3674.0;1448.0;938.0;3456.0;3363.0;93.0;3111.0;1357.0;52.0;25.0;195.0;1482.0;1554.0;1225.0;27.0;59.0;332.0;126.0;683.0;216.0;226.0;325.0;200.0;600.0;300.0;874.15847022;1203.1613264;657.70672012;513.15593861;32.29866767;3361.67709489;1409.20238399;938.90449146;2907.43364155;2863.30109378;44.13254779;2969.05598176;1188.94070201;58.49188262;59.13614687;218.43096867;1444.05628159;1456.14827293;1567.1752295;688.89037589;878.28485361;688.89037589;878.28485361;868.48;741.79;845.9;532.77;981.91;6044.14;14.0;9.19;4.01;1.03;11.96;7.33;35.5;20.26;40.45;57.53;26.16;5.63;33.39;36.84;15.74;12.44;39.51;41.94;8.64;8.76;0.0;0.0;0.0;522.2957142857142;84.53156979533436;535.8
edicoes_anteriores/sorteio_39;3222-Divina Pastora-SE.pdf;25421;0.01800488535182413;0.031833582853991016;0.95169805373887;divina pastora;se;divina pastora_se;1392.0;773.0;193.0;509.0;71.0;3260.0;1230.0;781.0;3732.0;3599.0;133.0;2488.0;512.0;55.0;10.0;95.0;1816.0;1133.0;708.0;18.0;61.0;257.0;178.0;194.0;151.0;151.0;151.0;151.0;800.0;150.0;1659.7675677000002;1188.49726523;121.52698143;1044.61263751;22.35764629;4273.32340661;1717.69864425;1086.94062437;4351.70017532;4214.34424552;137.35592978;3481.41480918;572.04108981;56.56660798;46.70236899;127.36396338;2678.74077902;1674.92798862;1489.08139955;924.1660158;564.91538375;926.7349943;562.34640525;622.4;718.56;846.31;521.27;435.51;-;25.99;23.15;10.31;5.08;27.95;23.15;64.66;63.19;40.31;11.77;49.08;83.1;10.6;5.13;41.08;29.61;11.18;5.88;6.88;3.45;0.0;0.0;0.0;464.21606557377055;62.52071321639392;457.72
edicoes_anteriores/sorteio_39;3180-Baía da Traição-PB.pdf;27999;0.019153802172670098;0.0281232132647227;0.9532590051457976;baia da traicao;pb;baia da traicao_pb;2519.0;1401.0;29.0;1286.0;86.0;6443.0;2404.0;1525.0;7150.0;6649.0;501.0;4863.0;877.0;34.0;31.0;150.0;3771.0;2361.0;745.0;12.0;74.0;249.0;49.0;362.0;150.0;190.0;200.0;100.0;151.0;110.0;3425.0058194;2094.64475699;83.17378835;1942.1627707;69.30819794;7995.289514;3145.27573995;2062.77112422;8129.41773132;7857.86940944;271.54832189999996;6310.5457885;1257.92276857;31.84582627;57.39349937;209.88372254;4753.49997175;3320.09294192;3355.22417746;819.56798719;2535.65619027;822.44552876;2532.7786487;498.96;781.95;720.39;455.81;351.91;1248.99;36.66;25.19;17.97;4.65;41.29;27.17;67.98;63.64;1.36;4.68;85.08;87.4;13.56;7.92;57.69;39.55;17.23;9.43;13.52;4.0;0.0;0.0;0.0;470.7397701149425;58.63346425190221;457.36
edicoes_anteriores/sorteio_39;3152-Bela Vista do Maranhão-MA.pdf;41675;0.015510948905109491;0.031862274298885905;0.9532750672301192;bela vista do maranhao;ma;bela vista do maranhao_ma;4021.0;2059.0;43.0;1734.0;282.0;9900.0;3572.0;2221.0;11959.0;11241.0;718.0;7330.0;2543.0;8.0;0.0;280.0;4499.0;3540.0;1024.0;9.0;209.0;118.0;228.0;461.0;150.0;220.0;197.0;120.0;2000.0;150.0;4867.94875394;2978.65640029;16.72884375;2908.42264121;53.50491533;12035.9897336;4664.28791279;2933.07531619;13707.65865035;12453.13088552;1254.52776479;9435.68152105;2624.02297774;29.11285239;49.07752349;411.94518839;6321.52297904;4502.88815482;4125.49219519;1095.76915804;3029.72303715;1102.78883295;3022.70336224;441.4;672.74;726.7;395.18;373.65;-;36.16;29.44;16.57;8.78;40.85;30.69;71.88;70.14;4.09;2.08;69.31;87.91;26.61;10.01;56.43;44.59;29.39;10.75;19.32;5.98;43.83;0.0;43.83;475.2163076923078;65.38573887824353;470.27999999999986
edicoes_anteriores/sorteio_39;3128-Botuporã-BA.pdf;50165;0.017223829957090108;0.02488773575491468;0.9590859195689052;botupora;ba;botupora_ba;3971.0;2539.0;386.0;1720.0;433.0;11462.0;4566.0;2459.0;12147.0;11687.0;460.0;9014.0;2607.0;32.0;10.0;228.0;6137.0;4372.0;1180.0;12.0;144.0;266.0;299.0;458.0;150.0;250.0;160.0;100.0;200.0;100.0;4657.25718402;2943.10410703;778.87235547;2020.65491703;143.57683453;11126.72874911;4749.64693568;2766.16829911;11990.36602295;11610.20164694;380.164376;9439.27293529;3657.94347795;107.58015443;88.10766831;435.93142973;5149.71020487;4808.0760958;5405.30866815;864.76382963;4540.54483852;864.76382963;4540.54483852;434.29;584.46;823.56;343.85;349.39;5000;32.05;26.26;11.35;4.9;35.99;26.34;62.65;58.04;17.49;27.17;23.47;27.45;59.04;45.38;52.32;33.26;65.4;47.89;39.92;20.8;0.0;0.0;0.0;494.1565789473684;64.09901369386876;487.09
edicoes_anteriores/sorteio_39;3202-Apodi-RN.pdf;110239;0.014375471680957272;0.028896425681266418;0.9590921903272442;apodi;rn;apodi_rn;11317.0;8400.0;7.0;7558.0;836.0;34174.0;13698.0;8562.0;39605.0;37708.0;1897.0;27479.0;12186.0;289.0;252.0;873.0;13879.0;14034.0;5611.0;38.0;500.0;1860.0;300.0;2913.0;151.0;180.0;300.0;130.0;500.0;150.0;11079.12127798;10016.68458468;435.57166335;9196.77280331;384.34011802;34722.053754;15173.69291228;9891.61039382;37446.36865619;36026.36813874;1420.00051749;30087.23518399;11993.92212305;267.32711334;564.90238546;1479.75960829;15781.32395385;15611.57353681;13817.17278702;4001.67945617;9815.49333085;4056.44617054;9760.72661649;713.78;792.13;1262.69;405.02;498.59;9565.23;33.16;23.91;14.69;4.5;35.91;24.76;61.73;53.65;0.32;3.66;61.26;69.49;38.41;26.85;49.48;32.72;41.75;27.6;25.98;12.04;42.51222222222222;7.7868395029334225;39.285;506.3949793672628;67.68716047487638;499.9500000000001
edicoes_anteriores/sorteio_39;3236-Salto-SP.pdf;9743;0.015920295809367296;0.0267050123253903;0.9580936729663104;salto;sp;salto_sp;28694.0;25440.0;16713.0;8645.0;81.0;92936.0;38283.0;24662.0;77762.0;73439.0;4323.0;76285.0;34224.0;2342.0;1482.0;3496.0;34742.0;41004.0;28325.0;978.0;1618.0;19536.0;1024.0;5169.0;400.0;450.0;700.0;261.0;1500.0;500.0;29294.009572299998;31855.14442323;24578.59037449;7251.41719079;25.13685795;105208.14442322;46438.18711061;29700.13244905;82702.98466686;79490.9547089;3212.02995794;91665.88377526;37590.8868;2628.03738482;3961.76905136;4655.6030491;42829.58748998;50055.92761772;52911.54225404;40752.32471893;12159.21753511;40760.61874254;12150.92351149;1315.94;1263.79;1897.99;815.5;1598.78;3483.97;6.35;3.96;1.44;0.76;5.17;2.61;24.52;15.68;94.79;96.37;4.37;3.37;0.84;0.25;8.27;4.06;0.95;0.31;0.21;0.05;61.042461538461545;12.44211449189418;60.9125;533.2416561844868;71.93569540715367;531.59
edicoes_anteriores/sorteio_39;3140-Salitre-CE.pdf;67790;0.015482803451128709;0.026311901666469684;0.959712208958752;salitre;ce;salitre_ce;4674.0;3056.0;0.0;1831.0;1225.0;13925.0;5064.0;2902.0;16543.0;15710.0;833.0;10327.0;3173.0;30.0;16.0;325.0;6783.0;5200.0;1851.0;0.0;119.0;184.0;61.0;1486.0;100.0;151.0;150.0;66.0;500.0;100.0;5848.73755522;3930.34822316;59.12775595;3033.78605554;837.43441167;15446.34822315;6113.21076462;3715.77812882;17054.90914361;16164.38307223;890.52607144;12251.73643789;3471.18076818;158.38088098;84.85260553;455.76145306;8081.56073014;6307.20409681;6244.35686593;908.8883228;5335.46854313;916.51727023;5327.839595699999;301.19;615.95;479.86;291.31;247.66;667.63;51.56;39.86;32.77;12.77;56.47;44.61;77.07;75.98;-;1.45;8.52;38.4;91.48;60.15;78.65;56.62;94.5;61.5;76.21;37.23;0.0;0.0;0.0;458.8259793814432;64.67043394298949;450.3
edicoes_anteriores/sorteio_39;3196-Iretama-PR.pdf;18760;0.01589842082799829;0.02816901408450705;0.956786171574904;iretama;pr;iretama_pr;3215.0;3062.0;276.0;2517.0;270.0;11261.0;4451.0;2865.0;13184.0;12497.0;687.0;9144.0;3700.0;122.0;74.0;558.0;4691.0;4790.0;2353.0;10.0;245.0;1050.0;54.0;995.0;183.0;250.0;151.0;150.0;850.0;200.0;3344.95513698;3438.58833742;500.41203879;2843.20542099;94.97087764;10518.54388637;4459.03181097;3054.44515865;11836.59347939;11276.04606188;560.54741749;9054.58663625;3400.91946808;130.90170755;232.27820919999996;664.8548377999999;4625.63241362;4802.10880945;4972.39803637;2042.67286574;2929.72517063;2047.56952424;2924.82851213;957.7;870.92;1480.84;904.77;833.73;7235.92;22.16;16.79;4.05;1.97;22.59;14.17;53.19;41.66;13.11;17.14;52.73;57.44;34.17;25.42;34.73;14.52;33.89;26.66;13.48;4.88;41.57;5.979317925745616;42.1825;523.1707826086957;57.04346384053134;520.5600000000002
edicoes_anteriores/sorteio_39;3226-Bom Sucesso de Itararé-SP.pdf;11784;0.016828148903620603;0.04538500764915858;0.9393166751657318;bom sucesso de itarare;sp;bom sucesso de itarare_sp;839.0;773.0;187.0;495.0;91.0;3231.0;1137.0;758.0;3039.0;2832.0;207.0;2365.0;907.0;30.0;14.0;102.0;1311.0;1310.0;720.0;0.0;51.0;443.0;28.0;198.0;260.0;283.0;445.0;150.0;900.0;300.0;1173.66912575;984.19941319;476.49250176;493.79198726;13.91492417;3552.13689478;1426.93208676;896.85117236;3354.70914583;3193.64476778;161.06437803;2917.93476836;1157.78338744;18.68966815;41.91864779;118.86461640000002;1580.67844858;1579.05678844;1422.30958969;718.89019549;703.4193942;718.89019549;703.4193942;676.29;752.89;1003.59;373.05;823.59;1693.91;14.18;11.33;4.49;1.76;12.17;10.2;53.77;39.79;51.75;62.76;11.9;32.69;36.35;4.54;20.41;15.05;30.9;1.61;4.49;0.81;41.3875;0.5621498910433039;41.3875;524.0611538461541;69.93050796140821;523.29
edicoes_anteriores/sorteio_39;3198-Santa Mônica-PR.pdf;16446;0.014606536425050212;0.03122147160854483;0.9550849004929708;santa monica;pr;santa monica_pr;951.0;882.0;32.0;806.0;45.0;3190.0;1282.0;868.0;3789.0;3561.0;228.0;2572.0;1181.0;64.0;7.0;101.0;1219.0;1461.0;968.0;0.0;54.0;175.0;120.0;619.0;151.0;289.0;200.0;150.0;0.0;230.0;1088.24185468;1097.84526591;14.54433544;1063.61317198;19.68775849;3558.10281936;1473.77328924;1021.25736735;3531.90853651;3451.77352141;80.13501504;3034.20387913;1271.82870069;29.84931445;97.17147566;150.98032292;1484.37406541;1704.6496226;1849.72544379;981.93295595;867.79248784;981.93295595;867.79248784;990.3;785.83;837.29;515.83;993.76;14454.29;22.32;12.87;2.83;1.76;20.43;9.39;60.99;42.29;6.24;1.64;78.21;84.41;15.55;13.95;22.02;10.97;14.77;12.26;2.85;0.65;0.0;0.0;0.0;495.40190476190486;57.81947142780254;504.6
edicoes_anteriores/sorteio_39;3238-São Valério da Natividade-TO.pdf;19186;0.020037570444583597;0.03162179085785849;0.9494886245042788;sao valerio da natividade;to;sao valerio_to;1726.0;1272.0;265.0;740.0;267.0;5054.0;1746.0;1158.0;5615.0;5171.0;445.0;3821.0;981.0;24.0;16.0;78.0;2722.0;1988.0;1028.0;4.0;99.0;148.0;78.0;700.0;180.0;302.0;307.0;151.0;2000.0;200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.3;20.01;5.29;2.25;21.73;17.87;61.59;49.29;24.18;2.38;28.64;66.17;47.18;31.45;31.48;23.52;48.19;27.25;18.83;14.51;0.0;0.0;0.0;0.0;0.0;0.0
edicoes_anteriores/sorteio_39;3216-São Luiz Gonzaga-RS.pdf;17283;0.015242842239480704;0.03500637533325606;0.9514315521038599;sao luiz gonzaga;rs;sao luiz gonzaga_rs;11967.0;11781.0;3087.0;8373.0;321.0;39371.0;16943.0;10918.0;37561.0;36165.0;1397.0;32606.0;12439.0;789.0;531.0;2130.0;16717.0;17430.0;9517.0;619.0;916.0;3377.0;1775.0;2831.0;275.0;300.0;620.0;151.0;1500.0;300.0;9537.20813235;11843.33411196;6472.09355113;5334.57713201;36.66342882;34291.33411196;15541.07754807;10295.07005415;30384.36946109;29348.44952691;1035.91993415;30132.02580952;10747.07565606;748.61288967;931.84420347;2044.31646142;15660.1765989;16811.61081858;16089.41942371;9693.77410272;6395.64532099;9715.13754981;6374.28187391;1047.23;879.77;2151.96;558.65;1069.51;1961.18;9.78;6.7;2.34;1.25;7.61;4.56;29.77;19.38;29.03;56.24;58.01;39.22;12.96;4.54;13.42;6.72;14.43;5.06;2.63;0.57;0.0;0.0;0.0;530.1286150234747;68.7496866316176;532.38
edicoes_anteriores/sorteio_39;3188-Parnamirim-PE.pdf;74122;0.017356186771479126;0.02794548671610141;0.9558464011237624;parnamirim;pe;parnamirim_pe;5887.0;4183.0;794.0;2459.0;930.0;19276.0;7379.0;4122.0;20234.0;19442.0;793.0;14886.0;6013.0;61.0;84.0;631.0;8097.0;6947.0;2666.0;5.0;255.0;344.0;444.0;1619.0;120.0;270.0;225.0;100.0;30.0;130.0;6335.82415705;5074.20087173;1344.66260281;3029.72783235;699.81043657;20166.47721871;8052.78829922;4965.47174515;20262.49782982;19631.47185781;631.02597197;16363.49778083;6156.35300113;98.71774281;126.08394489;740.46551358;9241.87757842;8119.98149226;6160.67945791;1690.59107494;4470.08838297;1690.59107494;4470.08838297;586.88;878.28;1200.68;380.08;462.13;1985.92;29.61;24.81;13.25;6.22;31.76;24.82;59.2;56.63;25.78;33.61;21.01;23.83;53.21;42.56;49.83;36.68;60.49;46.54;36.49;23.56;0.0;0.0;0.0;498.38160919540223;64.80310647005872;495.18
edicoes_anteriores/sorteio_39;3170-Camapuã-MS.pdf;48856;0.016453232250793974;0.02657514598914046;0.9580165966601782;camapua;ms;camapua_ms;4681.0;4736.0;1048.0;3414.0;274.0;16352.0;6244.0;4199.0;14643.0;13579.0;1064.0;13203.0;4437.0;340.0;252.0;420.0;7754.0;7120.0;4439.0;93.0;538.0;1361.0;470.0;1977.0;300.0;300.0;270.0;200.0;1000.0;302.0;3638.48157899;4796.18935116;2069.55865481;2650.65470977;75.97598658;13585.37870236;5644.2302948999995;3960.19104244;12675.56775998;12182.92038348;492.64737652;11728.96948841;3311.4938488000003;323.36069515;495.49540243;499.48952215;7099.13001988;6443.04635746;6607.77416888;3427.89982048;3179.8743484;3432.11387186;3175.66029703;1156.56;904.14;1559.99;668.89;1566.56;4649.82;12.37;10.57;2.83;1.18;12.2;8.39;36.65;32.86;25.64;48.31;44.79;31.63;29.57;20.06;14.95;8.8;35.43;21.3;6.47;2.02;43.490069444444465;9.313403618814153;44.335;501.5800732600729;69.03684111311128;495.6
edicoes_anteriores/sorteio_39;3172-Juscimeira-MT.pdf;31297;0.014647563003709863;0.028495586542151726;0.9577843162338492;juscimeira;mt;juscimeira_mt;3805.0;3416.0;112.0;3113.0;192.0;12062.0;4615.0;3049.0;12738.0;12144.0;594.0;9737.0;4355.0;189.0;162.0;358.0;4673.0;5111.0;2973.0;27.0;308.0;935.0;479.0;1223.0;278.0;300.0;300.0;151.0;1000.0;300.0;3463.96466247;3737.36772011;237.54010402;3397.03349648;102.79411961;11326.36772011;4668.28863718;3238.19875418;10850.10809376;10276.55833421;573.54975954;9784.64046551;3654.19772539;224.41338816;432.78443286;535.49716027;4937.74775883;5187.27880987;5186.63655625;3070.61113138;2116.02542487;3070.61113138;2116.02542487;969.47;936.42;1234.67;590.2;1207.46;3962.44;21.91;14.81;4.04;1.66;22.47;11.85;58.62;44.86;3.22;7.27;67.89;70.74;28.89;21.98;25.29;13.97;26.23;18.04;7.65;2.78;52.64142857142856;14.211681144480442;56.645;490.7239285714286;60.65014606909671;485.04000000000013
edicoes_anteriores/sorteio_39;3130-Gentio do Ouro-BA.pdf;59216;0.02227182791334788;0.02729440413982041;0.9518373835252736;gentio do ouro;ba;gentio do ouro_ba;3484.0;2382.0;28.0;2160.0;194.0;10173.0;3883.0;2319.0;12096.0;11154.0;942.0;8035.0;2934.0;34.0;23.0;331.0;4714.0;3800.0;715.0;0.0;24.0;81.0;64.0;547.0;151.0;252.0;180.0;151.0;0.0;120.0;3543.39165148;2981.00000003;-;2898.64267918;82.35732085;10622.0;4286.08885025;2779.80370654;11869.52058807;11252.10852823;617.41205987;8832.57393457;3043.50335341;43.65634186;89.60944191;409.96898910000004;5245.83580829;4404.36542614;2925.36904981;710.54523264;2214.82381717;710.54523264;2214.82381717;530.44;662.19;982.01;414.64;380.99;-;30.78;25.44;11.54;6.19;31.02;22.9;60.69;56.98;0.17;0.17;73.26;77.45;26.57;22.38;43.42;30.15;28.05;20.2;13;8.93;0.0;0.0;0.0;484.6642553191489;64.12546001829358;477.27
edicoes_anteriores/sorteio_39;3182-Tavares-PB.pdf;87510;0.01510522160046689;0.021914014670374314;0.9643882957419296;tavares;pb;tavares_pb;4887.0;3070.0;258.0;2272.0;540.0;13572.0;5377.0;2873.0;17439.0;16548.0;891.0;10496.0;4419.0;37.0;38.0;380.0;5622.0;4930.0;1410.0;5.0;98.0;571.0;253.0;483.0;130.0;200.0;186.0;138.0;300.0;55.0;4641.53939771;3802.99999999;769.63382161;2724.43502359;308.93115479;14103.0;5871.97231901;3527.96358532;17346.22895068;16598.18886715;748.04008354;11573.97423922;5414.07713902;118.47590437;94.38155488;654.49210075;5292.547540199999;5946.96163562;4770.01834431;1484.40839005;3285.60995426;1489.01969106;3280.99865325;548.91;706.73;861.64;415.63;411.78;2079.75;39.72;30.95;18.75;4.53;44.28;33.97;69.81;65.42;15.96;22.92;33.97;40.44;50.07;36.64;64.32;43.81;57.52;37.51;43.28;21.44;0.0;0.0;0.0;511.3143783783781;64.42992225099378;512.68
edicoes_anteriores/sorteio_39;3166-Rio do Prado-MG.pdf;25098;0.01671053681103933;0.02911382308367233;0.9551328068916008;rio do prado;mg;rio do prado_mg;1732.0;1314.0;294.0;888.0;132.0;5372.0;2070.0;1266.0;6756.0;6390.0;366.0;4265.0;1147.0;32.0;12.0;168.0;2906.0;1946.0;841.0;0.0;133.0;80.0;305.0;324.0;151.0;238.0;334.0;100.0;400.0;150.0;1485.41843126;1541.2264399;775.24806802;709.84161252;56.13675936;5182.66780262;2151.67077797;1453.07293007;5918.84392632;5567.79811826;351.04580811;4410.72811685;1230.64314397;38.60682058;31.92424815;246.18465087;2863.36925328;2215.55917708;1815.69555965;726.1586075;1089.53695215;726.1586075;1089.53695215;597.98;609.87;769.34;391.31;654.11;2445.38;37.02;24.32;11.54;2.51;39.06;20.04;75.64;66.16;24.35;54.56;41.32;16.96;34.32;28.48;51.38;28.79;41.1;29.0;25.61;10.61;0.0;0.0;0.0;487.2212903225807;59.48803217129395;488.28
edicoes_anteriores/sorteio_39;3168-São Roque de Minas-MG.pdf;15439;0.01321928460342146;0.03421461897356145;0.9530196993260758;sao roque de minas;mg;sao roque de minas_mg;1154.0;1904.0;814.0;978.0;112.0;6268.0;2483.0;1590.0;5320.0;5048.0;272.0;5289.0;2554.0;146.0;64.0;365.0;2161.0;2901.0;1857.0;6.0;193.0;192.0;148.0;1318.0;280.0;300.0;236.0;225.0;2000.0;450.0;1591.92253636;2286.12245348;1290.83535436;957.94535421;37.34174491;6635.12245346;2793.08348283;1804.6055782;5297.89466363;5050.02196155;247.87270206;5845.89006408;2603.25053847;113.21138189;131.67603617;368.31414854;2629.43795901;3277.50686978;3670.82502055;1405.63965327;2265.18536728;1412.12321704;2258.70180353;980.47;815.43;1037.6;677.65;1254.27;2081.09;11.94;9.88;1.84;0.99;10.28;7.25;35.39;29.32;46.01;58.74;15.91;15.94;38.08;25.32;10.79;6.88;35.87;25.21;3.97;2.08;62.0925;2.8743890655233137;62.0925;541.4219148936169;70.38924227857427;545.97
edicoes_anteriores/sorteio_39;3164-Itacarambi-MG.pdf;68871;0.02128804292507016;0.02553401869974263;0.9546320396678832;itacarambi;mg;itacarambi_mg;6539.0;3663.0;42.0;3464.0;157.0;17385.0;6421.0;3852.0;19926.0;19158.0;768.0;12942.0;4405.0;98.0;65.0;536.0;7838.0;5641.0;3421.0;16.0;315.0;1128.0;727.0;1234.0;151.0;165.0;230.0;150.0;450.0;151.0;6503.89766528;4365.89454042;1119.40738878;3090.45286589;156.03428575;17667.36724259;7271.82193805;4447.25990573;18835.35326431;17964.72679447;870.62646992;14464.67623119;4604.60737842;261.73612615;257.15905298;627.88800799;8713.28566565;6832.42755911;6025.66976446;3113.87141095;2911.79835351;3113.87141095;2911.79835351;727.37;710.41;841.13;425.57;1128.57;2205.13;25.68;17.7;7.8;2.89;28.09;16.12;66.54;55.11;0.96;32.65;91.13;52.86;7.92;14.49;44.56;25.3;8.49;14.7;4.8;6.04;45.655;0.0;45.655;495.59379537953834;62.3995559803174;486.86
edicoes_anteriores/sorteio_39;3206-Ouro Branco-RN.pdf;22230;0.017073610235156328;0.025993332732678617;0.958374628344896;ouro branco;rn;ouro branco_rn;1377.0;1204.0;22.0;1096.0;86.0;4667.0;1933.0;1124.0;5766.0;5452.0;314.0;3901.0;1560.0;43.0;33.0;185.0;2080.0;1804.0;929.0;13.0;81.0;265.0;127.0;442.0;151.0;151.0;276.0;150.0;350.0;150.0;1170.29775753;1388.99999999;179.99694086;1163.11521864;45.88784049;4699.0;2018.58304738;1282.98171565;5339.3927068;5132.94943863;206.44326815;4045.42559217;1571.45571258;38.34602441;51.39190068;202.68667282;2181.54528168;2164.80535734;1664.90608896;644.87005517;1020.03603379;644.87005517;1020.03603379;581.16;804.72;1225.87;424.1;452.92;-;24.91;21.05;7.49;4.46;25.19;20.16;48.51;40.71;2.08;15.98;69.6;65.8;28.32;18.21;42.49;24.12;28.54;21.14;15.43;7.59;0.0;0.0;0.0;505.8740952380951;65.69977642649053;508.54
edicoes_anteriores/sorteio_39;3148-Campinaçu-GO.pdf;28147;0.01738604849605347;0.02485244969067767;0.9585081419327312;campinacu;go;campinacu_go;1102.0;1041.0;36.0;866.0;139.0;3696.0;1355.0;877.0;3728.0;3525.0;203.0;2992.0;1347.0;39.0;37.0;87.0;1482.0;1609.0;749.0;0.0;54.0;166.0;88.0;441.0;180.0;183.0;315.0;151.0;0.0;200.0;893.02164233;1208.00000001;57.24195475;1108.1222484000002;42.63579686;3656.0;1463.10799054;1052.68331552;3438.82259686;3338.99029905;99.83229779;3133.27825439;1323.77635848;53.73267804;24.01276186;135.29971701;1596.456739;1805.23505553;1543.76636064;438.71942263;1105.04693801;444.75236957;1099.01399107;813.4;1060.69;1283.17;597.14;834.24;-;21.78;13.3;4.98;2.34;22.06;10.61;57.96;37.22;3.91;4.88;41.85;57.7;54.24;37.42;23.72;9.47;53.72;31.93;13.26;3.16;0.0;0.0;0.0;497.69285714285706;58.04817182950083;484.2
edicoes_anteriores/sorteio_39;3220-Xavantina-SC.pdf;27746;0.014332647387992354;0.02664356113939131;0.9607206036319;xavantina;sc;xavantina_sc;1083.0;1081.0;166.0;833.0;82.0;4383.0;1777.0;1148.0;3996.0;3885.0;110.0;3752.0;2117.0;25.0;0.0;176.0;1434.0;2210.0;644.0;15.0;81.0;167.0;134.0;247.0;225.0;281.0;386.0;151.0;1000.0;200.0;975.08570318;1179.00000001;364.6732814;810.80612929;3.52058932;4142.0;1758.66607901;1254.54160117;4024.14428924;3902.06390878;122.08038048;3657.80122424;2023.56551666;16.19045467;35.06136486;159.41548222;1423.56840583;2296.93099438;3054.05447021;1087.25658804;1966.79788217;1088.43486199;1965.61960822;1324.24;952.42;1298.68;722.07;1494.01;3435.55;9.32;6.47;1.45;1.04;6.6;4.13;35.35;20.98;16;31.89;29.32;60.39;54.67;7.72;11.68;6.81;52.99;8.24;7.98;0.72;61.185;4.767588488953301;63.115;534.4532467532467;62.51822442594257;535.14
