city,total,regular,military_and_gov,irregular,entrepreneur,employers
iaras,997.45,892.07,1420.67,779.47,1397.54,2314.29
ibate,948.37,954.27,1250.63,572.36,1065.5,2521.84
ibira,1128,967.85,1304.34,654.69,1069.95,6936.55
ibirarema,1043.56,959.88,1351.84,624.57,1918.3,1814.35
ibitinga,1058.99,915.7,2540.39,695.6,1368.22,3793.89
ibiuna,948.95,899.87,1471.56,566.17,1089.54,4138.12
icem,1100.75,1098.6,2387.93,567.16,1462.45,3685.12
iepe,1016.98,879.85,1188.57,565.21,1611.98,2558.6
igaracu do tiete,927.5,928.62,1382.74,695.42,1128.26,1575.24
igarapava,1731.68,1151.67,1974.12,652.46,5115.62,4605.08
igarata,863.54,883.08,1023.89,611.12,1158.24,2806
iguape,932.07,1053.69,1608.35,600.01,919.11,2816.84
ilha comprida,941.79,1001.74,1534.04,635.36,995.24,1838.08
ilha solteira,1434.04,1464.13,2851.35,608.99,1233.66,4048.48
ilhabela,1102.75,992.8,1558.47,732.13,1386.3,3281.31
indaiatuba,1616.06,1532.97,2176.25,923,1850.08,4604.33
indiana,1084.66,975.89,1354.19,518.31,1428.12,4256.23
indiapora,1083.89,1016.65,2822.88,566.4,1216.7,13985.7
inubia paulista,872.35,861.71,970.59,470.92,1515.18,2968.82
ipaussu,1126.04,936.38,2114.73,565.27,2259.64,3227.66
ipero,990.29,989.51,1177.63,623.93,1037.93,4599.96
ipeuna,1198.52,1042.79,1731.85,566.16,2101.74,2113.38
ipigua,1018.46,983.52,1009.09,608.35,1352.51,2097.8
iporanga,733,848.6,1397.76,462.06,609.61,3224.65
ipua,1352.83,1073.44,2082.39,563.63,3876.48,2113.7
iracemapolis,1268.93,1215.45,1443.97,809.72,1435.04,3488.36
irapua,833.12,833.1,1036.68,552.32,1096.18,2000
irapuru,902.64,899.54,1546.57,402.98,1258.63,1853.51
itabera,839.5,847.85,1367.34,429.18,1084.86,5795.52
itai,1014.65,1035.44,1472.66,546.06,1500.32,-
itajobi,1049.97,943.78,1464.65,674.11,1400.98,2876.86
itaju,892.38,825.04,800,603.61,1057.5,5084.1
itanhaem,1013.91,969.3,1932.8,629.07,1094.76,3166.74
itaoca,725.68,872.7,1784.58,304.33,790.37,1822.21
itapecerica da serra,1051.8,1016.75,1747.75,679.15,1393.41,3017.73
itapetininga,1168.36,1080.99,1956.29,651.48,1211.25,3341.94
itapeva,1113,1088.67,1752.29,553.27,1130.24,4474.21
itapevi,1010.47,1007.64,1565.44,720.83,1081.3,4655.12
itapira,1239.58,1152.33,1669.95,795.13,1316.62,3785.86
itapirapua paulista,707.72,748.88,1289.34,387.54,877.57,30000
itapolis,1105.89,976.37,1466.88,624.44,1492.44,3360.18
itaporanga,878.97,836.21,1537.16,506.2,1007.64,4342.4
itapui,1035.73,932.02,2052.34,762.51,1965.43,4927.36
itapura,1026.8,1159.89,1733.14,448.42,790.16,2390.92
itaquaquecetuba,939.33,955.23,1619.82,655.37,1001.6,4200.58
itarare,889.51,930.49,1459.61,459.74,975.68,2127.81
itariri,836.46,821.63,1806.2,518.78,863.65,3353.82
itatiba,1546.95,1448.22,2383.16,957.44,1905.28,4259.09
itatinga,957.82,900.63,1232.92,500.32,1311.86,4551.98
itirapina,1101.13,886.56,2059.94,568.48,1528.36,10083.64
itirapua,812.96,771.3,1865.48,647.05,1008.7,7005.45
itobi,934.05,847.9,1672.75,609.17,1151.33,6262.31
itu,1519.3,1435.44,2518.01,753.46,1838.34,4313.69
itupeva,1374.76,1352.48,1852.76,815.43,1577.55,3686.53
ituverava,1343.26,1140.37,2552.51,739.87,2009.61,4222.85
jaborandi,899.25,823.31,1154.88,536.35,1598.61,2114.86
jaboticabal,1496.88,1337.55,2552.93,721.96,1684.49,5154.46
jacarei,1330.55,1336.48,2077.31,669.57,1417.99,4083.69
jaci,952.47,909.81,1396.01,643.61,1126.03,3231.82
jacupiranga,1006.76,941.26,2136.78,661.62,1253.25,2353.95
jaguariuna,1519.92,1438.7,1393.55,842.37,1539.64,6397.97
jales,1212.79,1098.99,1870.69,705.46,1494.44,2770.24
jambeiro,1140.9,1081.26,3216.71,672.33,1166.67,5789.84
jandira,1323.5,1293.85,1816.59,843.5,1520.09,4736.62
jardinopolis,1256.08,1025.76,6887.88,657.02,1523.7,4087.28
jarinu,1153.58,1104.32,1782.23,657.51,1691.47,3191.94
jau,1286.49,1104.69,3438.04,844.72,1569.45,3542.34
jeriquara,936.43,863.07,1257.33,546.29,1490.72,2886.02
joanopolis,919.95,892.81,2453.4,629.83,1055.77,2515.26
joao ramalho,1056.15,981.1,1442.84,576.19,1585.77,3928.53
jose bonifacio,1200.06,1078.86,2228.77,708.35,1553.38,3034.13
julio mesquita,800.02,726.19,1363.91,438.04,1053.51,2754.15
jumirim,1004.56,912.94,953.21,588.1,1268.73,3580.48
jundiai,1965.99,1778.31,2940.13,1089.13,2396.75,6224.66
junqueiropolis,967.63,1108.42,1958.98,354.22,1083.34,2393.31
juquia,847.38,909.02,1778.27,492.71,950.65,2227.28
juquitiba,979.74,902.37,1635.42,628.65,1156.65,6593.01
lagoinha,803.87,782.65,1823.45,434.98,1056.95,1727.29
laranjal paulista,1063.39,998.93,1700.03,637.85,1489.27,2692.18
lavinia,977.67,946.75,2027.18,486.26,971.69,1845.8
lavrinhas,955.22,980.89,2003.23,495.79,1079.3,3294.56
leme,1140.27,1000.18,1583.34,674.66,1317.16,6054.72
lencois paulista,1250.54,1227.91,1800.93,614.15,1629.87,2388.1
limeira,1347.11,1250.51,2111.26,750.5,1564.69,3914.11
lindoia,1002.47,928.4,1926.14,631.91,1260.91,2623.23
lins,1322.44,1221.48,1830.73,798.29,1584.66,3899.75
lorena,1203.96,1207.41,2350.32,601.63,1244.54,3314.88
lourdes,904.16,907.86,1031.57,660.09,901.25,4176.8
louveira,1485.94,1230.25,2015.75,987.54,1567.55,10649.77
lucelia,1130.29,1019.89,1901.9,582.15,1414.58,2641.94
lucianopolis,1013.89,750.1,1121.47,463.52,1015.09,8354.87
luis antonio,1188.55,1180.86,1844.73,563.2,1713.38,3534.78
luiziania,898,889.71,1559.73,577.16,912.32,3082.96
lupercio,839.82,765.43,1662.12,575.8,1025.09,2065.44
lutecia,826.76,823.03,1508.07,659.75,871.8,8000
macatuba,1099.95,1049.82,1825.73,562.08,1506.01,3710.32
macaubal,1061.9,1009,1518.84,578.86,1363.38,4734.04
macedonia,925.25,810.9,1174.8,488.21,1319.73,1974.69
magda,1156.09,1033.25,1775.9,714.88,1760.9,2828.78
mairinque,1179.2,1171.78,1957.75,610.65,1345.51,6095.36
mairipora,1633.13,1409.87,1979.96,822.52,2059.02,6734.33
manduri,1050.09,1053.17,1892.45,984.91,918.04,2341.66
maraba paulista,660.45,856.61,1699.94,285.55,643.22,899.59
maracai,1077.65,1060.56,2080.21,487.4,1529.45,2646.38
marapoama,1095.3,1079.32,1284.29,850.99,1356.43,3176.84
mariapolis,877.24,932.8,1236.95,454.54,1083.17,1866.36
marilia,1415.39,1230.58,2622.55,679.78,1507.85,5005.82
marinopolis,698.31,776.66,1166.59,531.25,704.08,984.85
martinopolis,968.55,1024.25,1492.3,483.26,1133.26,2550.17
matao,1410.83,1418.3,1692.92,827.06,1559.51,3736.86
maua,1165.67,1209.68,1716.8,719.81,1205.72,3311.99
mendonca,1070.55,1024.69,1425.21,656.19,1377.66,3407.93
meridiano,998.78,1020.83,1849.69,645.35,1114.88,4514.02
mesopolis,819.85,857.23,1305.57,551.71,1075.62,-
miguelopolis,1109.71,1065.56,1408.85,579.04,1571.36,3760.26
mineiros do tiete,988.72,969.73,1485.1,743,1137.74,2309.5
mira estrela,990.54,874.5,1546.07,548.94,1118.56,3217.4
miracatu,850.69,816.59,1580.05,598.3,1048.54,1819.66
mirandopolis,1127.74,1009.42,2296.86,546.19,1227.79,2439.69
mirante do paranapanema,951.38,933.96,1520.56,509.55,1115.66,2634.07
mirassol,1217.13,1122.67,2351.96,803.83,1546.41,3628.03
mirassolandia,979.17,902.08,1403.9,697.11,1105.66,3665.04
mococa,1334.54,1048.69,1900.2,669.04,1651.44,11007.06
mogi das cruzes,1511.96,1439.46,2489.97,778.23,1683.66,4991.07
mogi guacu,1226.15,1247.58,1859.67,697.99,1303.38,2960.33
moji mirim,1416.57,1311.61,2083.94,784.03,1779.11,3395.64
mombuca,1607.29,896.99,1199.87,659.59,1795.16,17631.16
moncoes,1161.77,1079.86,1191.62,501.59,2047.84,-
mongagua,1044.47,1088.54,1880.76,627.09,1027.37,2912.4
monte alegre do sul,1109.64,969.54,1921.3,681.67,1140.09,3494.9
monte alto,1139.2,1061.82,1905.37,789.65,1494.87,3036.57
monte aprazivel,1276.21,1197.24,1897.09,696.98,1587.97,3248.97
monte azul paulista,1156.61,1015.79,1653.36,593.51,1603.31,4867.99
monte castelo,944.38,918.74,1324.51,490.83,1154.17,3265.29
monte mor,1142.2,1106.98,1519.14,780.94,1352.69,3931.27
monteiro lobato,936.92,897.83,2184.93,559.25,988.11,3648.58
morro agudo,1193.44,1093.89,1248.15,584.8,2413.45,2884.52
morungaba,1128.74,1030.6,1546.46,649.76,1607.57,2365.94
motuca,1082.47,1055.38,1300.7,558.63,1165.54,4546.74
murutinga do sul,953.53,954.9,1866.39,552.48,947.54,1883
nantes,857.34,800.8,1347.2,525.48,910.77,1200
narandiba,868.55,928.91,883.08,550.8,980.45,722.19
natividade da serra,811.9,815.8,1174.29,590.47,906.31,2478.19
nazare paulista,954.01,1001.61,1482.93,607.68,1213.38,2376.17
neves paulista,1098.94,1015.64,1387.65,781.45,1600.99,1222.47
nhandeara,1160.51,1068.78,1455.68,623.95,1647.16,3183.45
nipoa,1046.11,1068.69,1314.33,663.72,1332.97,3253.44
nova alianca,977.69,987.31,1025.8,687.72,1120.16,2416.72
nova campina,722.16,764.1,823.81,481.42,727.47,3384.63
nova canaa paulista,740.28,838.73,1413.05,480.83,697.69,1441.16
nova castilho,992.37,813.84,1393.08,801.5,1341.37,3875.85
nova europa,1079.09,1082.75,1634.54,566.11,1269.7,2196.05
nova granada,1115.21,1126.54,1766.39,603.98,1400.84,2885.72
nova guataporanga,878.97,872.85,1513.75,550.44,816.63,1045.61
nova independencia,933.93,999.43,1230,566.42,840.58,3632.99
nova luzitania,931.81,958.46,1185.26,582.67,950.15,2227.11
nova odessa,1358.72,1292.59,1868.97,795.55,1757.76,2715.22
novais,1183.92,951.01,1025.06,617.25,2268.37,21179.84
novo horizonte,1209.92,1169.14,3066.26,632.21,1501.34,2934.55
nuporanga,1048.42,1010.18,1348.88,563.94,1367.77,3840.16
ocaucu,833.86,878.2,2425.77,628.05,1086.5,3000
oleo,868.13,887.62,1193.12,497.46,940.3,3415.59
olimpia,1178.56,1080.73,1622.33,729.54,1391.1,4024.61
onda verde,1008.05,994.09,1940.09,644.2,1374.16,1597.07
oriente,1058.3,1038.46,1534.19,627.45,1211.19,5079.53
orindiuva,1149.54,1291.89,2021.22,457.69,1373.44,2826.42
orlandia,1480.88,1250.35,2293.89,730.88,1885.43,6497.66
osasco,1538.67,1473.83,2027.16,959.12,1680.1,8071.6
oscar bressane,981.92,837.08,1258.55,509.31,1452.65,3631.17
osvaldo cruz,1112.53,954.15,2458.32,675.85,1288.45,3074.03
ourinhos,1332.05,1194.75,2421.87,663.23,1375.1,4415.24
ouro verde,829.28,886.01,963.97,476.05,946.22,2628.13
ouroeste,1076.25,1037.39,1448.56,721.52,1326.59,3211
pacaembu,999.03,933.71,1799.66,378.21,1497.62,3918.25
palestina,1037.85,1048.8,2332.9,651.98,1187.19,2800.03
palmares paulista,972.88,979.73,2020.83,504.81,1117.31,2777.43
palmeira d'oeste,943.7,889.85,1459.66,527.99,1192.08,3217.22
palmital,1158.6,1015.62,1663.34,597.12,1731.77,2414.46
panorama,1052.98,939.66,1607.62,625.18,1200.93,4283.13
paraguacu paulista,1050.74,1053.65,1768.66,521.66,1184.61,2585.35
paraibuna,990.84,1005.4,1367.33,641.98,1015.23,2580.72
paraiso,1193.15,1115.16,1225.64,645.43,1738.51,2546.81
paranapanema,979.44,829.72,1171.2,629.12,1357.18,4265.29
paranapua,1069.44,821.13,1197.9,601.57,1644.53,4564.54
parapua,900.51,933.57,1683.83,529.18,1056.49,2446.95
pardinho,993.57,950.9,1514.62,526.41,1189.53,3005.82
pariquera-acu,971.41,1046.54,1843.99,564.74,901.83,1808.77
parisi,1054.83,813.13,1062.48,607.04,1894.49,-
patrocinio paulista,989.32,911.01,2113.01,687.17,1489.6,2213.2
pauliceia,987.38,980.24,1174.7,615.33,1072.7,4196.46
paulinia,1844.47,1724.45,2890.56,819.57,2058.97,5659.25
paulistania,764.02,711.97,1634.88,494.99,989.51,4127.96
paulo de faria,952.8,918.11,2537.31,560.98,1375.35,1961.83
pederneiras,1161.29,1134.86,1570.07,621.56,1480.76,2947.33
pedra bela,805.37,772.9,3058.42,560.55,952,1974.38
pedranopolis,861.35,858.58,1240.74,540.37,1105.37,1000
pedregulho,945.85,907.92,1740.65,612.96,1230.53,2545.8
pedreira,1219.09,1057.09,1949.19,760.01,1388.41,5188.78
pedrinhas paulista,1206.71,953.57,2250.37,700.04,1215.16,8707.91
pedro de toledo,806.11,797.41,1342.64,534.69,958.65,1797
penapolis,1201.09,1034.08,1869.61,732.56,1342.77,4107.44
pereira barreto,1108.08,1110.31,1541.34,526.65,1084.43,4369.2
pereiras,936.72,849.65,1637.02,571.39,1266.74,4157.41
peruibe,1046.42,1060.34,1781.15,621.78,1041.21,2897.59
piacatu,858.15,803.02,1558.34,524.46,1021.71,2371.06
piedade,905.85,919.36,1468.78,593.66,1031.05,2407.6
pilar do sul,946.42,914.22,1408.87,515.91,1190.66,3017.03
pindamonhangaba,1352.21,1356.11,2180.02,620.09,1221.63,5622.27
pindorama,1053.39,1024.62,2229.91,667.23,1305.13,2290.74
pinhalzinho,938.65,892.43,1392.13,637.14,1093.78,2872.89
piquerobi,900.41,912.97,1472.89,443.04,981.33,1850.21
piquete,946.68,1070.62,2190.54,453.36,791.58,2208.28
piracaia,1048.05,987.93,1705.22,668.65,1547.98,2501.1
piracicaba,1610.1,1472.08,3073.31,885.14,1917.06,4212.29
piraju,1043.41,1004.18,1547.47,587.12,1173.49,3115.61
pirajui,961.16,881.9,2081.41,486.05,916.3,2914.42
pirangi,1174.45,1054.3,1749.63,646.27,1627.94,3850.09
pirapora do bom jesus,1058.08,1130.19,1134.23,721.5,1139.37,4173.71
pirapozinho,1093.89,957.63,2218.68,561.1,1357.17,6061.04
pirassununga,1530.41,1224.13,2649.7,740.21,2123.5,3157.69
piratininga,1261.23,1122.12,2620.78,785.96,1487.2,2502.65
pitangueiras,1072.91,1096.5,1752.91,577.89,1172.02,5176.87
planalto,1043.43,1058.7,1096.67,667.31,1188.91,3134.66
platina,908.41,947.36,1346.63,524.98,1232.12,2374.98
poa,1130.76,1141.75,1759.23,725.77,1170.01,3724.83
poloni,1061.17,1067.9,1592.75,686.57,1256.68,2716.37
pompeia,1293.5,1227.38,2914.01,694.41,1702.81,4774.48
pongai,1026.53,1061.78,1254.23,606.79,1320.35,2053.09
pontal,1187.68,1135.96,1623.87,580.46,1769.2,8088.87
pontalinda,853.01,788.83,876.83,629.51,1273.9,2935.56
pontes gestal,946.64,948.84,1566.12,463.19,1004.94,-
populina,932.68,913.59,1342.96,560.07,1100.77,3020.71
porangaba,912.66,858.68,2152.35,559.93,1123.22,3531.07
porto feliz,1159.87,1079.74,1608.74,810.35,1532.01,2375.16
porto ferreira,1163.46,1073.22,1896.97,700.99,1400.38,3010.14
potim,683.7,772.01,1535.77,471.93,760.87,1713.72
potirendaba,1118.39,1007.68,1881.31,623.87,1271.3,5165.79
pracinha,765.33,903.43,1349.65,434.74,764.43,510
pradopolis,1325.13,1222.87,2154.64,611.49,2298.91,5093.2
praia grande,1235.15,1184.9,1750.62,792.57,1313.78,3676.41
pratania,942.69,775.04,1030.27,707.57,1910.29,3766.63
presidente alves,912,781.9,1849.76,569.72,1033.02,3777.01
presidente bernardes,986.19,886.25,2074.29,550.42,1210.37,2950.51
presidente epitacio,1099.11,1005.12,1759.61,604.79,1243.38,4375
presidente prudente,1518.6,1222.97,2720.46,792.62,1759.81,5225.58
presidente venceslau,1288.63,949.07,2106.88,626.27,1294.81,6202.73
promissao,1151.88,1138.05,1574.45,643.02,1357.79,2220.98
quadra,945.66,775.75,1353.83,605.91,1110.68,8839.27
quata,1071.5,1041.34,1352.66,501.5,1258.25,3993.21
queiroz,960.22,933.51,1100.7,538.75,1026.47,30000
queluz,951.02,982.88,1784.37,644.52,947.3,3207.95
quintana,972.42,939.09,1202.49,573.64,1493.34,3083
rafard,1142.08,1028.67,1575.09,692.06,1450.09,3440.85
rancharia,1045.1,947.93,1645.82,560.17,1303.73,2602.52
redencao da serra,744.38,753.98,1215.95,537.16,811.72,3000
regente feijo,1095.02,1002.07,1482.14,602.77,1539.3,2529.9
reginopolis,904.54,869.94,1754.77,357.63,1107.26,2875.26
