city,total,main_regular,main_irregular,other_regular,other_irregular
monte alegre do sul,3947.77226532,2589.89158264,1357.88068268,2593.18089907,1354.59136625
monte alto,24740.02088451,17841.04094903,6898.97993548,17870.26729683,6869.75358768
monte aprazivel,11422.1008583,7961.74973904,3460.35111926,7977.48361257,3444.61724574
monte azul paulista,9789.61500011,6657.9917176,3131.62328251,6657.9917176,3131.62328251
monte castelo,2033.72953017,1123.63037741,910.09915276,1136.17196371,897.55756646
monte mor,23149.32285748,17004.18335992,6145.13949756,17025.64579808,6123.67705939
monteiro lobato,1987.66918058,1021.81114076,965.85803982,1025.14259806,962.52658252
morro agudo,13501.97168942,10403.8635102,3098.10817922,10403.8635102,3098.10817922
morungaba,5954.93711332,3930.99867994,2023.93843338,3930.99867994,2023.93843338
motuca,1506.32062399,1250.28180188,256.03882211,1253.20194873,253.11867525
murutinga do sul,2047.78854699,1119.38321063,928.40533636,1119.38321063,928.40533636
nantes,1174.34740683,952.77315734,221.57424949,952.77315734,221.57424949
narandiba,1940.49726101,1439.9847717,500.51248931,1439.9847717,500.51248931
natividade da serra,2782.42535439,1229.27219622,1553.15315817,1229.27219622,1553.15315817
nazare paulista,6840.74361348,3560.8601483,3279.88346518,3566.10552672,3274.63808676
neves paulista,4590.41051973,2997.1234342,1593.28708553,3003.81337051,1586.59714922
nhandeara,5043.42168857,3071.0198527,1972.40183587,3071.0198527,1972.40183587
nipoa,1970.12451728,1447.41604348,522.7084738,1450.70030652,519.42421076
nova alianca,2927.42327184,1951.50841777,975.91485407,1951.50841777,975.91485407
nova campina,3068.01301335,1825.517006,1242.49600735,1829.84152828,1238.17148507
nova canaa paulista,1061.91285778,424.93810831,636.97474947,426.36304608,635.5498117
nova castilho,564.86819396,315.21047367,249.65772029,315.21047367,249.65772029
nova europa,4699.31885301,3701.2581716,998.06068141,3704.44579872,994.8730543
nova granada,9543.23275559,6621.85183021,2921.38092538,6621.85183021,2921.38092538
nova guataporanga,945.76519794,633.84176204,311.9234359,638.60326138,307.16193657
nova independencia,1335.82189182,1016.13132973,319.69056209,1016.13132973,319.69056209
nova luzitania,1763.87041273,1307.37117339,456.49923934,1311.17218135,452.69823137
nova odessa,25993.43147727,20069.41270425,5924.01877302,20079.34960944,5914.08186784
novais,2310.60010329,1787.31044811,523.28965518,1787.31044811,523.28965518
novo horizonte,18200.79570516,12686.28844927,5514.50725589,12686.28844927,5514.50725589
nuporanga,3290.81179778,2389.03996078,901.771837,2389.03996078,901.771837
ocaucu,1957.47267695,1089.72727323,867.74540372,1089.72727323,867.74540372
oleo,1378.74317833,698.72572512,680.01745321,701.54650261,677.19667572
olimpia,24817.88040328,18281.04103947,6536.83936381,18290.2223217,6527.65808159
onda verde,1826.72324506,1305.31712584,521.40611922,1305.31712584,521.40611922
oriente,2827.24605616,2158.72440901,668.52164715,2158.72440901,668.52164715
orindiuva,2876.90385326,2113.77447095,763.12938231,2115.78118813,761.12266513
orlandia,19075.09826855,14925.80162328,4149.29664527,14946.8635766,4128.23469195
osasco,317869.88593552,242313.12941953,75556.75651599,242508.32030069,75361.5656348
oscar bressane,1124.48906249,661.26114962,463.22791287,661.26114962,463.22791287
osvaldo cruz,15096.60764703,10419.91703088,4676.69061615,10456.46556915,4640.14207789
ourinhos,48380.39192598,34763.77610438,13616.6158216,34822.92341441,13557.46851156
ouro verde,3152.65232841,2186.74547999,965.90684842,2192.30548913,960.34683927
ouroeste,4042.26338294,2416.29931746,1625.96406548,2419.04913276,1623.21425018
pacaembu,5543.67615446,3240.72215081,2302.95400365,3244.5118047,2299.16434976
palestina,5785.20309009,3472.20489476,2312.99819533,3481.59334872,2303.60974137
palmares paulista,5692.22303181,4899.26873845,792.95429336,4899.26873845,792.95429336
palmeira d'oeste,5054.17382121,2181.56069525,2872.61312596,2194.08635227,2860.08746895
palmital,9318.93335411,6224.75898238,3094.17437173,6224.75898238,3094.17437173
panorama,6898.43175154,4050.44173162,2847.99001992,4063.63516338,2834.79658816
paraguacu paulista,18510.11391843,13299.68105222,5210.43286621,13330.62637757,5179.48754085
paraibuna,8112.30941807,4737.0206153,3375.28880277,4737.0206153,3375.28880277
paraiso,3013.99823307,2306.62130681,707.37692626,2306.62130681,707.37692626
paranapanema,8426.08476296,5327.35727146,3098.7274915,5332.52290186,3093.5618611
paranapua,1862.25454266,923.58632341,938.66821925,926.78237013,935.47217253
parapua,5327.32879213,3252.67758308,2074.65120905,3252.67758308,2074.65120905
pardinho,2793.39838686,1928.93761336,864.4607735,1940.05424201,853.34414485
pariquera-acu,8186.19261431,4878.50095049,3307.69166382,4878.50095049,3307.69166382
parisi,1102.53896402,637.52923388,465.00973014,641.96359711,460.57536691
patrocinio paulista,6231.78748483,4326.93740998,1904.85007485,4326.93740998,1904.85007485
pauliceia,2749.37025451,1841.82587621,907.5443783,1846.65740403,902.71285048
paulinia,42047.65292342,33987.64433619,8060.00858723,33997.91093004,8049.74199337
paulistania,845.89759704,640.76108435,205.13651269,640.76108435,205.13651269
paulo de faria,4127.96871673,2579.87273172,1548.09598501,2585.65992407,1542.30879267
pederneiras,20007.46042221,14640.00080945,5367.45961276,14640.00080945,5367.45961276
pedra bela,2871.4137186,1019.01846258,1852.39525602,1019.01846258,1852.39525602
pedranopolis,1230.14770326,680.59178174,549.55592152,680.59178174,549.55592152
pedregulho,7687.69423577,5617.71420085,2069.98003492,5617.71420085,2069.98003492
pedreira,22917.73252835,17523.32171597,5394.41081238,17523.32171597,5394.41081238
pedrinhas paulista,1450.04268447,964.42003507,485.6226494,964.42003507,485.6226494
pedro de toledo,4009.7100033,1974.82256667,2034.88743663,1986.33637728,2023.37362603
penapolis,29193.87922425,21599.87820372,7594.00102053,21631.25435304,7562.62487122
pereira barreto,11683.23339543,7248.10338949,4435.13000594,7287.58977157,4395.64362387
pereiras,4139.34527161,2398.18952337,1741.15574824,2404.46500405,1734.88026757
peruibe,25794.07318558,12113.96344678,13680.1097388,12123.67657431,13670.39661128
piacatu,2490.45387953,1651.88767851,838.56620102,1651.88767851,838.56620102
piedade,24829.08393622,11607.922341,13221.16159522,11621.32891705,13207.75501917
pilar do sul,10819.49905991,6006.67169926,4812.82736065,6017.0199771,4802.47908281
pindamonhangaba,67172.16726642,45394.16652077,21778.00074565,45428.94366815,21743.22359828
pindorama,7309.10976037,5527.7492504,1781.36050997,5532.45505089,1776.65470948
pinhalzinho,6725.75961473,3626.23242603,3099.5271887,3631.32224813,3094.4373666
piquerobi,1412.65136559,876.09648054,536.55488505,876.09648054,536.55488505
piquete,5343.82897642,3302.06800056,2041.76097586,3320.23810318,2023.59087324
piracaia,12541.35490709,7158.09996663,5383.25494046,7158.09996663,5383.25494046
piracicaba,179895.44887945,137216.70217947,42678.74669998,137361.39650003,42534.0523794
piraju,14048.38985303,9304.43151275,4743.95834028,9329.95832436,4718.43152867
pirajui,10070.14151026,6903.36345476,3166.7780555,6903.36345476,3166.7780555
pirangi,5662.02073426,3757.70232311,1904.31841115,3781.51178746,1880.50894682
pirapora do bom jesus,6522.92084226,4442.13380444,2080.78703782,4442.13380444,2080.78703782
pirapozinho,11798.7905094,8296.42471745,3502.36579195,8296.42471745,3502.36579195
pirassununga,34818.8505776,26682.59748997,8136.25308763,26690.45223908,8128.39833852
piratininga,6162.02935267,4313.33322467,1848.696128,4313.33322467,1848.696128
pitangueiras,16075.90725382,11991.23857398,4084.66867984,12000.98558074,4074.92167307
planalto,1931.41134035,1323.31482605,608.0965143,1323.31482605,608.0965143
platina,1345.55568406,811.37392264,534.18176142,811.37392264,534.18176142
poa,47988.0538085,34317.5130768,13670.5407317,34317.5130768,13670.5407317
poloni,2985.52379247,1860.91468323,1124.60910924,1860.91468323,1124.60910924
pompeia,9710.14077129,7218.71348732,2491.42728397,7218.71348732,2491.42728397
pongai,1737.83150023,1059.07979894,678.75170129,1059.07979894,678.75170129
pontal,18567.11949221,15066.87613887,3500.24335334,15066.87613887,3500.24335334
pontalinda,2081.59397035,1285.94466741,795.64930294,1289.03810885,792.5558615
pontes gestal,1212.63889794,854.16233794,358.47656,854.16233794,358.47656
populina,2083.87945794,1241.14413447,842.73532347,1244.42184377,839.45761416
porangaba,3601.21511299,1906.08051062,1695.13460237,1906.08051062,1695.13460237
porto feliz,24865.79304504,18101.64426357,6764.14878147,18101.64426357,6764.14878147
porto ferreira,25641.30455148,19748.99067989,5892.31387159,19759.67699354,5881.62755794
potim,8841.55855718,4207.91109752,4633.64745966,4213.25911415,4628.29944303
potirendaba,8273.79234541,5318.67739607,2955.11494934,5323.08034285,2950.71200256
pracinha,623.99358486,364.03341619,259.96016867,364.03341619,259.96016867
pradopolis,8394.82629301,6213.0002136,2181.82607941,6235.94706703,2158.87922598
praia grande,114964.58442122,73364.86269565,41599.72172557,73494.74649009,41469.83793113
pratania,2186.85101797,1674.43614783,512.41487014,1674.43614783,512.41487014
presidente alves,2012.8747184,1351.8766532,660.9980652,1361.74917636,651.12554204
presidente bernardes,6332.74584662,4038.93669427,2293.80915235,4043.15467731,2289.59116931
presidente epitacio,17484.51348133,11834.84474667,5649.66873466,11846.57551178,5637.93796955
presidente prudente,102990.74929012,77390.2564357,25600.49285442,77481.45561596,25509.29367414
presidente venceslau,16499.87291898,11383.66752779,5116.20539119,11412.79713822,5087.07578078
promissao,16561.83003243,11903.46630873,4658.3637237,11915.55664788,4646.27338455
quadra,1549.65312746,816.0521174,733.60101006,816.0521174,733.60101006
quata,5737.82901212,4461.70511835,1276.12389377,4461.70511835,1276.12389377
queiroz,1129.69179579,863.09419601,266.59759978,863.09419601,266.59759978
queluz,4589.46764533,3438.37375517,1151.09389016,3438.37375517,1151.09389016
quintana,2639.07857856,1793.25163142,845.82694714,1793.25163142,845.82694714
rafard,4245.53705015,3527.97258624,717.56446391,3527.97258624,717.56446391
rancharia,13480.55657441,9429.68632329,4050.87025112,9429.68632329,4050.87025112
redencao da serra,1313.93522025,760.38903883,553.54618142,760.38903883,553.54618142
regente feijo,9129.66209468,6530.12242626,2599.53966842,6536.49202302,2593.17007165
reginopolis,2926.82843624,1824.78841107,1102.04002517,1834.28410809,1092.54432814
registro,23857.4447793,15545.72551307,8311.71926623,15589.09240396,8268.35237534
restinga,3093.7875773,2151.21047441,942.57710289,2151.21047441,942.57710289
ribeira,1273.04147061,558.8592812,714.18218941,558.8592812,714.18218941
ribeirao bonito,5714.13434889,4422.16772631,1291.96662258,4427.54506117,1286.58928772
ribeirao branco,7038.44902832,3110.8531741,3927.59585422,3110.8531741,3927.59585422
ribeirao corrente,2301.36364324,1183.09337311,1118.27027013,1183.09337311,1118.27027013
ribeirao do sul,2115.59412793,1201.54887356,914.04525437,1201.54887356,914.04525437
ribeirao dos indios,1069.20694295,585.96178344,483.24515951,585.96178344,483.24515951
ribeirao grande,3266.1179294,1958.06230228,1308.05562712,1958.06230228,1308.05562712
ribeirao pires,51539.70473164,38946.82534706,12592.87938458,38958.24324846,12581.46148318
ribeirao preto,324757.67213438,242810.33541324,81947.33672114,243268.2691742,81489.4029602
rifaina,1744.84634444,1070.37546686,674.47087758,1070.37546686,674.47087758
rincao,4693.13714075,3695.69638563,997.44075512,3702.08192006,991.05522069
rinopolis,4808.54584094,3018.2353548,1790.31048614,3018.2353548,1790.31048614
rio claro,95869.81165435,74953.12100045,20916.6906539,75011.28933351,20858.52232084
rio das pedras,14592.47110247,11706.46742156,2886.00368091,11716.1245485,2876.34655398
rio grande da serra,19383.72429563,13929.650448,5454.07384763,13929.650448,5454.07384763
riolandia,4635.86090088,3016.50659522,1619.35430566,3022.35516026,1613.50574061
riversul,2417.48523701,861.51734724,1555.96788977,864.24624644,1553.23899058
rosana,8145.86006777,5162.19938671,2983.66068106,5169.73159841,2976.12846935
roseira,4474.48068482,2876.00396254,1598.47672228,2876.00396254,1598.47672228
rubiacea,1216.7216002,862.48102782,354.24057238,862.48102782,354.24057238
rubineia,1300.20896055,746.39840488,553.81055567,752.21760526,547.9913553
sabino,2457.69653842,1678.85327506,778.84326336,1678.85327506,778.84326336
sagres,975.29419814,740.80450545,234.48969269,740.80450545,234.48969269
sales,2650.63878934,1529.35888901,1121.27990033,1529.35888901,1121.27990033
sales oliveira,5424.45932871,3480.39912386,1944.06020485,3484.41658011,1940.0427486
salesopolis,7338.98512649,3842.57937347,3496.40575302,3842.57937347,3496.40575302
salmourao,2114.14128097,1552.66339672,561.47788425,1552.66339672,561.47788425
saltinho,3947.80534218,2874.47170556,1073.33363662,2877.29267514,1070.51266704
salto,52911.54225404,40752.32471893,12159.21753511,40760.61874254,12150.92351149
salto de pirapora,17063.39780851,11575.48401667,5487.91379184,11584.54401493,5478.85379358
salto grande,3591.32621586,2254.62931497,1336.69690089,2254.62931497,1336.69690089
sandovalina,1837.19439437,1093.89793735,743.29645702,1101.29150946,735.90288491
santa adelia,7199.37567551,5244.68351789,1954.69215762,5253.98921645,1945.38645906
santa albertina,2653.7742959,1635.39385707,1018.38043883,1638.57451233,1015.19978358
santa barbara d'oeste,92533.27347075,72615.83463452,19917.43883623,72625.01050575,19908.26296501
santa branca,6293.30465816,4182.79867825,2110.50597991,4182.79867825,2110.50597991
santa clara d'oeste,966.95675595,624.09704464,342.85971131,624.09704464,342.85971131
santa cruz da conceicao,2128.9357128,1439.22011685,689.71559595,1439.22011685,689.71559595
santa cruz da esperanca,866.68452351,587.1367876,279.54773591,587.1367876,279.54773591
santa cruz das palmeiras,14103.58975858,11443.48546604,2660.10429254,11459.47901606,2644.11074252
santa cruz do rio pardo,22169.62482455,15732.11087311,6437.51395144,15753.33348755,6416.291337
santa ernestina,2577.50692015,2092.80393301,484.70298714,2095.55869707,481.94822308
santa fe do sul,15049.66746008,9912.36133808,5137.306122,9912.36133808,5137.306122
santa gertrudes,10683.96101821,8459.13328042,2224.82773779,8459.13328042,2224.82773779
santa isabel,22099.52637477,13184.56265822,8914.96371655,13215.98490095,8883.54147381
santa lucia,3638.22580589,2999.31119809,638.9146078,2999.31119809,638.9146078
santa maria da serra,2429.38806007,1694.20048684,735.18757323,1697.36953666,732.01852341
santa mercedes,1202.38175304,811.64778898,390.73396406,815.42168978,386.96006326
santa rita do passa quatro,12892.27838902,9225.14664568,3667.13174334,9234.77794597,3657.50044304
santa rita d'oeste,1334.98908922,696.83586036,638.15322886,696.83586036,638.15322886
santa rosa de viterbo,10430.24041455,8000.25034241,2429.99007214,8000.25034241,2429.99007214
santa salete,929.47147057,388.8546752,540.61679537,388.8546752,540.61679537
santana da ponte pensa,872.69379485,523.11729386,349.57650099,525.14397989,347.54981495
santana de parnaiba,52018.51293339,40105.24643165,11913.26650174,40118.41893702,11900.09399637
santo anastacio,8906.9805211,5986.05108988,2920.92943122,5986.05108988,2920.92943122
santo andre,334952.37378238,252206.73768509,82745.63609729,252397.05872018,82555.31506219
santo antonio da alegria,3243.06945792,1651.21358859,1591.85586933,1653.75953007,1589.30992786
santo antonio de posse,10480.12885522,7869.72891798,2610.39993724,7869.72891798,2610.39993724
santo antonio do aracangua,3937.20277425,2880.06609647,1057.13667778,2880.06609647,1057.13667778
santo antonio do jardim,3058.58594639,1747.2013268,1311.38461959,1747.2013268,1311.38461959
santo antonio do pinhal,3356.53647509,1590.00209989,1766.5343752,1595.90198253,1760.63449255
santo expedito,1123.02603963,812.14304594,310.88299369,812.14304594,310.88299369
santopolis do aguapei,1958.6088317,1376.48621041,582.12262129,1379.65057698,578.95825472
santos,201100.08088617,156535.70081204,44564.38007413,156827.8821888,44272.19869739
sao bento do sapucai,5172.6387196,2512.77042378,2659.86829582,2516.90122799,2655.73749161
sao bernardo do campo,379259.05045905,288945.42471988,90313.62573917,289106.36536092,90152.68509812
sao caetano do sul,77817.19244669,60125.8554925,17691.33695419,60163.36004875,17653.83239795
sao carlos,111881.91541357,86894.93664179,24986.97877178,87019.25532997,24862.66008362
sao francisco,1401.26371942,670.0684796,731.19523982,670.0684796,731.19523982
sao joao da boa vista,41959.97887386,30733.50442322,11226.47445064,30774.46700485,11185.51186903
sao joao das duas pontes,1174.99396299,758.90401323,416.08994976,758.90401323,416.08994976
sao joao de iracema,821.35238665,490.35342008,330.99896657,493.6517658,327.70062084
sao joao do pau d'alho,1033.839827,621.21223731,412.62758969,621.21223731,412.62758969
sao joaquim da barra,22046.28716114,16749.4462339,5296.84092724,16749.4462339,5296.84092724
sao jose da bela vista,3810.15704377,2781.64234847,1028.5146953,2781.64234847,1028.5146953
sao jose do barreiro,1823.14361112,853.68294781,969.46066331,856.2496412,966.89396991
sao jose do rio pardo,25037.5366219,17967.04114252,7070.49547938,17983.61214857,7053.92447334
sao jose do rio preto,220312.31220148,157980.23537347,62332.07682801,158131.33472848,62180.97747296
sao jose dos campos,311296.70891748,232325.71733344,78970.99158404,232567.37116861,78729.33774888
sao lourenco da serra,6451.65282098,3677.42523175,2774.22758923,3686.21897373,2765.43384725
sao luis do paraitinga,4855.63236271,2500.47673467,2355.15562804,2506.55143531,2349.0809274
sao manuel,18311.63857479,14687.81760127,3623.82097352,14702.00020814,3609.63836665
sao miguel arcanjo,14005.83636734,7431.21721764,6574.6191497,7431.21721764,6574.6191497
sao paulo,5549787.02696161,4090799.5847581,1458987.44220351,4094972.0615956,1454814.96536598
sao pedro,15721.54904353,9374.1371617,6347.41188183,9374.1371617,6347.41188183
sao pedro do turvo,3316.98220541,2080.68710142,1236.29510399,2080.68710142,1236.29510399
sao roque,38532.17108559,28074.8525997,10457.31848589,28105.57477,10426.59631559
sao sebastiao,39127.13625966,25457.9397396,13669.19652006,25513.65153636,13613.48472331
sao sebastiao da grama,6006.32858947,4122.55518484,1883.77340463,4122.55518484,1883.77340463
sao simao,6925.4679554,5151.67325622,1773.79469918,5151.67325622,1773.79469918
sao vicente,147454.70553974,109829.62566427,37625.07987547,109907.42860978,37547.27692997
sarapui,3874.55396604,2266.85116167,1607.70280437,2266.85116167,1607.70280437
sarutaia,1703.33109518,790.86110818,912.469987,790.86110818,912.469987
sebastianopolis do sul,1634.42578339,1131.19066414,503.23511925,1131.19066414,503.23511925
serra azul,4842.17830149,2871.17508041,1971.00322108,2871.17508041,1971.00322108
serra negra,14904.22459307,10072.55613154,4831.66846153,10085.08709689,4819.13749619
serrana,19551.43879223,15057.26149498,4494.17729725,15057.26149498,4494.17729725
sertaozinho,55706.69857845,42141.96977285,13564.7288056,42178.76174782,13527.93683063
sete barras,5264.99795326,2331.44801033,2933.54994293,2331.44801033,2933.54994293
severinia,7561.83845037,5653.48454776,1908.35390261,5660.43221836,1901.406232
silveiras,2580.70443162,1300.14000882,1280.5644228,1300.14000882,1280.5644228
socorro,20346.44831842,11436.56310735,8909.88521107,11462.38563344,8884.06268497
sorocaba,279162.06059409,207971.54689432,71190.51369977,208207.52379513,70954.53679893
sud mennucci,3546.61038112,2580.01743432,966.5929468,2580.01743432,966.5929468
sumare,116546.46979073,88779.05906631,27767.41072442,88829.32677532,27717.14301542
suzanapolis,1460.0890891,830.11792708,629.97116202,830.11792708,629.97116202
suzano,113718.83024349,77758.00477702,35960.82546647,77811.32043251,35907.50981098
tabapua,5881.73963469,4545.34254797,1336.39708672,4549.55948479,1332.1801499
tabatinga,7938.94239059,5898.16911888,2040.77327171,5898.16911888,2040.77327171
taboao da serra,119864.93261983,87765.42972773,32099.5028921,87783.79240879,32081.14021104
taciba,2518.07850229,1848.70963263,669.36886966,1848.70963263,669.36886966
taguai,6160.09519901,4160.95836678,1999.13683223,4160.95836678,1999.13683223
taiacu,2795.97556542,1629.16579242,1166.809773,1632.90918654,1163.06637889
taiuva,2792.65080623,1936.13844424,856.51236199,1942.59973598,850.05107025
tambau,10866.5008097,7890.10204414,2976.39876556,7890.10204414,2976.39876556
tanabi,12852.29513729,8052.8379012,4799.45723609,8069.93673985,4782.35839744
tapirai,3440.36564437,1584.04965928,1856.31598509,1587.10831305,1853.25733132
tapiratiba,5633.42631087,4389.41492251,1244.01138836,4394.63816904,1238.78814183
taquaral,1303.97359027,971.69095815,332.28263212,971.69095815,332.28263212
taquaritinga,26707.92265377,19278.62130527,7429.3013485,19288.28526389,7419.63738987
taquarituba,10595.60392418,5690.77989831,4904.82402587,5709.86818932,4885.73573486
taquarivai,2021.16537812,1390.90859521,630.25678291,1392.63495488,628.53042324
tarabai,2911.08303585,2019.08364255,891.9993933,2022.50996091,888.57307493
taruma,5441.34478151,4171.16497176,1270.17980975,4171.16497176,1270.17980975
tatui,49164.81046817,36951.26671031,12213.54375786,36974.29001382,12190.52045435
taubate,131689.08795592,96428.62096545,35260.46699047,96549.3545192,35139.73343675
tejupa,2458.53829404,1142.97392402,1315.56437002,1142.97392402,1315.56437002
teodoro sampaio,10257.49646409,6730.67174396,3526.82472013,6761.66792973,3495.82853436
terra roxa,4237.46641729,3186.77363819,1050.6927791,3200.21410505,1037.25231223
tiete,19316.90428246,14900.53544225,4416.36884021,14908.47327479,4408.43100767
timburi,1320.25288096,515.55560424,804.69727672,515.55560424,804.69727672
torre de pedra,854.81459123,522.70556591,332.10902532,522.70556591,332.10902532
torrinha,5320.10888886,3023.27019806,2296.8386908,3023.27019806,2296.8386908
trabiju,680.39557033,551.66505653,128.7305138,554.0460032,126.34956714
tremembe,17578.13812346,11709.85228677,5868.28583669,11743.16278005,5834.97534341
tres fronteiras,2589.31543894,1432.8488323,1156.46660664,1435.7466848,1153.56875414
tuiuti,3034.94822329,1664.83446156,1370.11376173,1667.94184746,1367.00637583
tupa,30177.10129412,21551.65365825,8625.44763587,21560.23769289,8616.86360123
tupi paulista,6871.6226339,4156.43561865,2715.18701525,4161.57112002,2710.05151388
turiuba,961.23110369,627.65942779,333.5716759,627.65942779,333.5716759
turmalina,1028.62119154,568.42093285,460.20025869,568.42093285,460.20025869
ubarana,2347.73138157,1767.03374921,580.69763236,1767.03374921,580.69763236
ubatuba,39035.52280525,20994.97031703,18040.55248822,21037.4910897,17998.03171554
ubirajara,2221.64691969,1329.42076466,892.22615503,1333.15478842,888.49213127
uchoa,4623.69311841,3239.34348159,1384.34963682,3239.34348159,1384.34963682
uniao paulista,792.59273805,491.44842986,301.14430819,491.44842986,301.14430819
urania,4282.1868946,2555.86262024,1726.32427436,2555.86262024,1726.32427436
uru,528.61216986,404.77361744,123.83855242,404.77361744,123.83855242
urupes,6973.0839586,4572.63321757,2400.45074103,4578.19964664,2394.88431196
valentim gentil,5922.35731673,3912.14170974,2010.21560699,3917.06141931,2005.29589742
valinhos,57900.43390955,46702.0061793,11198.42773025,46730.53536958,11169.89853998
valparaiso,9254.1825082,7016.23301642,2237.94949178,7016.23301642,2237.94949178
vargem,4374.0671278,2713.85723563,1660.20989217,2719.92332188,1654.14380592
vargem grande do sul,19694.97302158,14196.2423432,5498.73067838,14196.2423432,5498.73067838
vargem grande paulista,20403.2352102,13910.71462291,6492.52058729,13920.40436259,6482.83084762
varzea paulista,49783.13362124,39694.43820997,10088.69541127,39730.21583648,10052.91778475
vera cruz,5213.84209982,3428.19509017,1785.64700965,3433.3114529,1780.53064692
vinhedo,34507.85690986,26605.38263749,7902.47427237,26626.43705705,7881.41985281
viradouro,8436.97211649,6191.83280681,2245.13930968,6201.87691511,2235.09520138
vista alegre do alto,3921.3138522,2595.72594175,1325.58791045,2598.46035287,1322.85349934
vitoria brasil,906.05091596,485.42793995,420.62297601,485.42793995,420.62297601
votorantim,49458.86147343,37217.8541808,12241.00729263,37256.92714509,12201.93432835
votuporanga,44803.89299516,33021.93399287,11781.95900229,33055.9856684,11747.90732675
zacarias,1096.92260776,819.86659278,277.05601498,822.02690902,274.89569874
