city,total,has_children,children_born,children_borned_live,children_borned_dead
sao joao do ivai,5134.65581708,3564.54251662,12410.79643457,11880.6350818,530.16135275
sao joao do triunfo,5404.75537159,3482.57056606,12425.11411851,11869.03860567,556.0755128
sao jorge do ivai,2472.92532646,1740.39263497,5151.42379878,4949.68049014,201.74330861
sao jorge do patrocinio,2625.56513673,1829.10028279,5990.9200928,5794.23033714,196.68975565
sao jorge d'oeste,4008.60165336,2800.77385994,9333.62179349,8997.61666555,336.00512796
sao jose da boa vista,2712.34933876,1868.90349463,7035.99449553,6727.59918958,308.39530599
sao jose das palmeiras,1668.73463238,1170.7350637,4278.19449167,4131.5156614,146.67883023
sao jose dos pinhais,112861.4487016,72299.41727958,197579.4209832,189137.02858346,8442.39239978
sao manoel do parana,921.37239287,632.52607845,2082.27691626,2028.15203026,54.12488601
sao mateus do sul,17382.58101487,11116.22103804,33285.56378619,32179.53460783,1106.0291784
sao miguel do iguacu,11261.99863322,7544.98593503,25001.28356151,23904.8397098,1096.44385172
sao pedro do iguacu,2779.41572694,1951.41276743,6748.51832278,6552.61060847,195.90771435
sao pedro do ivai,4367.90542809,3015.13848132,9123.3364619,8707.98388314,415.35257878
sao pedro do parana,1084,759.1818848,2513.1947868,2427.72568254,85.46910428
sao sebastiao da amoreira,3822.10040355,2543.12568039,8382.5044579,8077.44872429,305.0557336
sao tome,2314.75358351,1593.50309693,5011.43628199,4877.61548667,133.82079529
sapopema,2730.64200922,1850.12826214,6954.01746106,6665.80780042,288.20966064
sarandi,36144.31741176,23430.24715863,71474.11172573,67832.44453586,3641.66718992
saudade do iguacu,2080.51241542,1384.24890092,5033.86774453,4865.46734707,168.40039748
senges,7343.85780462,5128.77348885,17531.58862532,16460.77504611,1070.81357922
serranopolis do iguacu,2062.46986647,1380.39275981,4572.90572302,4458.66776365,114.23795937
sertaneja,2634.07813813,1819.50591547,6117.57581722,5725.46119538,392.11462185
sertanopolis,6977.73011917,4633.01995747,13523.39391146,13068.49727913,454.89663235
siqueira campos,8117.87816121,5521.88783358,16920.70550548,16204.72602367,715.97948183
sulina,1448.1819753,1023.42122769,3686.5572895,3589.1820964,97.37519309
tamarana,4936.44822048,3327.77129825,11433.20175044,11026.24386663,406.95788378
tamboara,2086.86851365,1404.52926174,4387.14593515,4221.46175074,165.6841844
tapejara,6269.39677436,4375.68993437,13465.74730839,12819.93019644,645.81711192
tapira,2544.3537385,1797.03733708,6118.21520642,5782.77947897,335.43572747
teixeira soares,4115.59027367,2658.46770478,8940.6858363,8523.74025407,416.94558218
telemaco borba,30231.00959498,20636.83812714,61518.42387161,58567.96835963,2950.455512
terra boa,6964.34495487,4649.38089484,14823.18959468,14353.51613126,469.67346341
terra rica,6552.55533575,4470.85698029,14339.3427736,13729.97420936,609.36856428
terra roxa,7353.93953735,5049.45643523,16328.5042293,15721.00365616,607.50057311
tibagi,7853.76494281,5208.46853606,17651.16346686,16639.15675316,1012.00671374
tijucas do sul,5886.9574969,4054.94194161,14212.35666192,13552.53958851,659.81707342
toledo,53144.67318001,34269.48407663,97503.80503004,93861.73155677,3642.07347328
tomazina,3713.82085259,2484.39125404,8843.80240162,8375.61005013,468.1923515
tres barras do parana,4924.21585144,3489.33986905,12499.81653359,12025.40799062,474.40854302
tunas do parana,2341.87561427,1532.10330247,5575.69430715,5138.88126331,436.81304384
tuneiras do oeste,3647.42259201,2426.09171975,7205.38298882,6848.25833065,357.12465819
tupassi,3448.5179613,2481.64145341,7843.60338495,7445.95517523,397.6482097
turvo,5695.52077388,3585.62154907,12964.02521079,12365.59177196,598.43343885
ubirata,9666.28678855,6686.96245718,20957.21061182,19994.38221411,962.82839769
umuarama,45686.44741103,29692.9808354,86293.92995918,82867.45571386,3426.47424523
uniao da vitoria,23054.54853513,15131.94220426,45888.29781867,43940.12734311,1948.17047551
uniflor,1072.96722134,725.67345382,2273.29049814,2211.44699465,61.84350347
urai,5114.19522461,3458.01870921,11575.57503579,10886.11627906,689.45875673
ventania,4002.34650475,2741.58866918,9076.93524972,8575.66518184,501.27006791
vera cruz do oeste,3949.72606644,2648.63015347,9494.60338983,9083.26596403,411.33742578
vere,3444.88656579,2413.3197137,8144.79563431,7864.35569946,280.43993483
virmond,1654.20512609,1133.08690324,3966.42140693,3799.7931058,166.62830115
vitorino,2829.2898922,1905.15416755,5902.63805643,5765.53803466,137.10002179
wenceslau braz,8359.06292989,5530.26294826,18539.69696357,17569.95211958,969.744844
xambre,2597.86213728,1846.58788939,6687.66610482,6320.29033334,367.3757715
