city,total,main_regular,main_irregular,other_regular,other_irregular
sao joao do ivai,5430.91465034,3011.90775271,2419.00689763,3011.90775271,2419.00689763
sao joao do triunfo,6812.97790239,3859.80392806,2953.17397433,3865.06668477,2947.91121762
sao jorge do ivai,2792.06075842,1683.37159133,1108.68916709,1686.87947866,1105.18127975
sao jorge do patrocinio,3644.14090591,1624.30844406,2019.83246185,1629.41406949,2014.72683643
sao jorge d'oeste,5068.65857621,2565.12912058,2503.52945563,2575.61140474,2493.04717147
sao jose da boa vista,3232.61496676,1561.08467524,1671.53029152,1566.63641381,1665.97855297
sao jose das palmeiras,1832.8112813,1170.00835856,662.80292274,1172.37129494,660.43998636
sao jose dos pinhais,139493.8745948,103444.57246705,36049.30212775,103531.00956729,35962.86502754
sao manoel do parana,1156.08518651,684.70769283,471.37749368,684.70769283,471.37749368
sao mateus do sul,20602.57813348,11796.69664302,8805.88149046,11854.78332281,8747.79481068
sao miguel do iguacu,12788.22629275,7645.04082323,5143.18546952,7667.66746275,5120.55882999
sao pedro do iguacu,3233.47555643,1706.28421745,1527.19133898,1713.75825592,1519.7173005
sao pedro do ivai,5471.51416507,3811.15089753,1660.36326754,3816.17176587,1655.3423992
sao pedro do parana,1186.23895817,704.66008073,481.57887744,712.5857521,473.65320608
sao sebastiao da amoreira,3928.39626423,2235.36601852,1693.03024571,2235.36601852,1693.03024571
sao tome,2774.11006267,1922.37893348,851.73112919,1922.37893348,851.73112919
sapopema,3473.94460146,1401.99095813,2071.95364333,1418.15649684,2055.78810463
sarandi,40796.85560451,28508.59763099,12288.25797352,28553.07267476,12243.78292975
saudade do iguacu,2715.59533426,1159.27875195,1556.31658231,1165.45813979,1550.13719447
senges,7244.00011262,4343.06687617,2900.93323645,4343.06687617,2900.93323645
serranopolis do iguacu,3003.24063769,1925.27505418,1077.96558351,1931.1970922,1072.04354549
sertaneja,2720.6047101,1644.59883115,1076.00587895,1646.18006779,1074.42464231
sertanopolis,7970.61111677,5249.96048484,2720.65063193,5258.3390517,2712.27206508
siqueira campos,9076.20824983,5849.07527498,3227.13297485,5853.17793361,3223.03031621
sulina,1582.58165527,883.87971666,698.70193861,883.87971666,698.70193861
tamarana,5599.22538061,2235.77532379,3363.45005682,2235.77532379,3363.45005682
tamboara,2337.38803669,1437.56183217,899.82620452,1437.56183217,899.82620452
tapejara,6712.57914998,4907.64014218,1804.9390078,4907.64014218,1804.9390078
tapira,3153.64780981,1388.37404369,1765.27376612,1393.98027399,1759.66753582
teixeira soares,4859.03529817,2634.43059247,2224.6047057,2725.93272896,2133.10256919
telemaco borba,29509.59402132,22465.67080555,7043.92321577,22485.75979057,7023.83423075
terra boa,8546.60966154,6057.3039411,2489.30572044,6057.3039411,2489.30572044
terra rica,7614.21813087,4572.86118378,3041.35694709,4572.86118378,3041.35694709
terra roxa,9531.92672191,5220.09553087,4311.83119104,5244.52360916,4287.40311276
tibagi,7823.58585005,4173.14696258,3650.43888747,4173.14696258,3650.43888747
tijucas do sul,7286.5133479,3108.54496385,4177.96838405,3113.42437371,4173.08897419
toledo,66966.79177018,50543.81045103,16422.98131915,50617.26851144,16349.52325872
tomazina,4531.14439547,1833.65624393,2697.48815154,1839.03774747,2692.106648
tres barras do parana,6579.18777429,2985.36550718,3593.82226711,3009.70414394,3569.48363035
tunas do parana,2413.69905441,1735.79357878,677.90547563,1735.79357878,677.90547563
tuneiras do oeste,3947.47484567,2377.26319765,1570.21164802,2377.26319765,1570.21164802
tupassi,4328.0455335,1981.45253193,2346.59300157,1987.0455347,2340.9999988
turvo,6558.83218837,2989.26556891,3569.56661946,3009.24412113,3549.58806725
ubirata,10243.30796518,5115.67920687,5127.62875831,5132.20931262,5111.09865255
umuarama,52659.41210249,34794.30865032,17865.10345217,34823.09473473,17836.31736775
uniao da vitoria,24070.49137167,16516.60389203,7553.88747964,16535.61912368,7534.87224799
uniflor,1296.5978087,903.49434986,393.10345884,903.49434986,393.10345884
urai,5530.34969986,3153.00350362,2377.34619624,3163.95538361,2366.39431625
ventania,4208.12117371,2500.05206973,1708.06910398,2500.05206973,1708.06910398
vera cruz do oeste,4051.0991265,2243.91968176,1807.17944474,2256.05237631,1795.04675018
vere,4517.38130442,2248.65936531,2268.72193911,2257.5912264,2259.79007802
virmond,2258.3142304,1295.62317454,962.69105586,1295.62317454,962.69105586
vitorino,3318.0927164,1754.57361664,1563.51909976,1754.57361664,1563.51909976
wenceslau braz,8741.3359531,4234.34336829,4506.99258481,4244.57987842,4496.75607467
xambre,2788.98883057,1563.07872147,1225.9101091,1565.617564,1223.37126656
